|Sequence|o1_llm|o2_llm|o3_llm|o4_llm|o5_llm|o6_llm|o7_llm
48|a large, grey chair facing forwards|-38.97817611694336|-40.780357360839844|-43.39434814453125|-37.93509292602539|-39.66086196899414|-19.260103225708008|-34.94294738769531
49|a large, grey chair facing to the left|-31.88546371459961|-33.163211822509766|-35.93555450439453|-29.739316940307617|-30.277551651000977|-12.124545097351074|-22.282421112060547
50|a large, grey chair|-31.761432647705078|-33.04774856567383|-35.73582458496094|-29.488357543945312|-30.198963165283203|-11.99118423461914|-22.203651428222656
51|a large, grey desk facing forwards|-37.509883880615234|-37.8431510925293|-38.9933967590332|-33.95707321166992|-38.67273712158203|-18.5157470703125|-33.60503387451172
52|a large, grey desk facing to the left|-32.185359954833984|-30.637420654296875|-31.353775024414062|-23.30279541015625|-32.99905014038086|-14.112902641296387|-27.773836135864258
53|a large, grey desk|-32.013458251953125|-30.48837661743164|-30.927871704101562|-22.644182205200195|-32.66454315185547|-13.792022705078125|-27.469623565673828
54|a large, green thing facing forwards|-43.930965423583984|-47.899024963378906|-39.72265625|-44.17224884033203|-43.53522872924805|-18.521238327026367|-46.07040786743164
55|a large, green thing facing to the left|-47.373748779296875|-47.049591064453125|-46.65421676635742|-46.42057418823242|-47.021385192871094|-25.088743209838867|-49.8270149230957
56|a large, green thing|-43.157875061035156|-42.08131408691406|-38.8694953918457|-42.787452697753906|-42.38679504394531|-17.68547821044922|-45.284908294677734
57|a large, green chair facing forwards|-30.90538787841797|-32.73801040649414|-31.0128231048584|-32.10146713256836|-28.291162490844727|-0.663575291633606|-32.093441009521484
58|a large, green chair facing to the left|-33.837032318115234|-35.480445861816406|-36.43745803833008|-35.47587203979492|-33.753604888916016|-8.84160041809082|-37.550086975097656
59|a large, green chair|-30.777921676635742|-32.47871017456055|-30.87270736694336|-31.927955627441406|-28.222604751586914|-0.6045618057250977|-32.02101135253906
60|a large, green desk facing forwards|-30.146032333374023|-34.57049560546875|-21.934438705444336|-29.252899169921875|-32.66306686401367|-7.908417224884033|-35.19898986816406
61|a large, green desk facing to the left|-33.73326110839844|-33.79753494262695|-30.826536178588867|-32.750667572021484|-35.6314811706543|-13.039284706115723|-38.5872802734375
62|a large, green desk|-30.02276611328125|-28.35626983642578|-21.7025089263916|-29.05698013305664|-32.342655181884766|-7.300244331359863|-34.996253967285156
63|a small thing facing forwards|-39.91564178466797|-48.741539001464844|-43.51944351196289|-46.64595031738281|-49.196266174316406|-25.34273338317871|-48.91517639160156
64|a small thing|-36.07187271118164|-37.422813415527344|-38.91233444213867|-40.72886276245117|-36.916778564453125|-20.4468994140625|-42.002349853515625
65|a small thing facing to the right|-46.758121490478516|-42.02165603637695|-45.873565673828125|-45.87533187866211|-41.70728302001953|-26.25012969970703|-46.94071960449219
66|a small chair|-31.817195892333984|-32.715248107910156|-32.777259826660156|-33.63100051879883|-28.38442611694336|-13.039192199707031|-34.591094970703125
67|a small chair facing to the right|-32.73748016357422|-33.378082275390625|-34.26032257080078|-35.28352355957031|-28.915193557739258|-14.153952598571777|-35.79971694946289
68|a small desk facing forwards|-25.40278434753418|-35.23593521118164|-31.255615234375|-33.79664993286133|-32.7874755859375|-14.050253868103027|-36.01213455200195
69|a small desk|-24.949899673461914|-26.975318908691406|-29.88870620727539|-32.15241241455078|-30.64504623413086|-12.714558601379395|-34.521995544433594
70|a small desk facing to the right|-31.739070892333984|-27.5212459564209|-33.4182243347168|-34.064064025878906|-32.178951263427734|-15.023630142211914|-37.07945251464844
71|a small, grey thing facing forwards|-46.46586608886719|-48.75108337402344|-49.55807876586914|-50.075782775878906|-47.672489166259766|-29.758975982666016|-51.55694580078125
72|a small, grey thing|-44.662803649902344|-43.395240783691406|-45.249534606933594|-44.053184509277344|-43.04404067993164|-25.600080490112305|-45.50321960449219
73|a small, grey thing facing to the right|-47.38954162597656|-44.89906692504883|-48.47541809082031|-47.73981857299805|-44.81803894042969|-28.64651870727539|-49.042625427246094
74|a small, grey chair|-35.06633758544922|-33.96205139160156|-35.11489486694336|-34.68130874633789|-32.7559928894043|-15.428322792053223|-34.67066192626953
75|a small, grey chair facing to the right|-36.98490905761719|-35.073246002197266|-36.906124114990234|-36.923851013183594|-34.117393493652344|-17.056901931762695|-36.86783218383789
76|a small, grey desk facing forwards|-34.65797805786133|-37.619178771972656|-36.949066162109375|-36.530670166015625|-35.823402404785156|-17.789731979370117|-38.00154113769531
77|a small, grey desk|-33.653934478759766|-32.242156982421875|-34.505245208740234|-32.497642517089844|-33.67726516723633|-15.717385292053223|-35.73762130737305
78|a small, grey desk facing to the right|-35.36932373046875|-32.693939208984375|-36.178001403808594|-34.341766357421875|-34.978458404541016|-17.251670837402344|-37.16094207763672
79|a small, green thing facing forwards|-38.433929443359375|-48.1365966796875|-42.784908294677734|-44.15962600708008|-46.17718505859375|-23.507129669189453|-44.94853210449219
80|a small, green thing|-37.440956115722656|-38.76092529296875|-41.09400939941406|-41.673362731933594|-37.23316955566406|-21.75927734375|-42.528106689453125
81|a small, green thing facing to the right|-45.680152893066406|-39.964454650878906|-45.86983871459961|-44.75413513183594|-38.39580154418945|-24.765785217285156|-44.84296417236328
82|a small, green chair|-30.37191390991211|-30.912595748901367|-33.2786865234375|-33.066524505615234|-21.053966522216797|-9.77483081817627|-32.22593688964844
83|a small, green chair facing to the right|-30.704174041748047|-31.076793670654297|-33.69099426269531|-33.434776306152344|-21.169355392456055|-10.14892578125|-32.370994567871094
84|a small, green desk facing forwards|-21.388710021972656|-32.545475006103516|-28.00432014465332|-30.090364456176758|-29.910236358642578|-10.560056686401367|-31.357948303222656
85|a small, green desk|-21.28829002380371|-21.359865188598633|-27.684532165527344|-29.54341697692871|-26.595924377441406|-9.996975898742676|-30.97283935546875
86|a small, green desk facing to the right|-29.70482063293457|-21.446889877319336|-31.399709701538086|-31.06212043762207|-26.955371856689453|-11.550636291503906|-32.91288375854492
