|Sequence|o1_llm|o2_llm|o3_llm|o4_llm|o5_llm|o6_llm|o7_llm
58|a blue desk|-8.660847663879395|-3.0176455974578857|-30.89889144897461|-9.270766258239746|-27.852811813354492|-31.603790283203125|-31.42314338684082
59|a blue desk facing backwards|-14.84408950805664|-13.67896556854248|-34.27417755126953|-13.645624160766602|-35.70850372314453|-36.135623931884766|-36.40908432006836
60|a large, grey thing facing forwards|-18.703792572021484|-25.80111312866211|-45.5370979309082|-23.260940551757812|-46.76960372924805|-45.099754333496094|-44.95363235473633
61|a large, grey thing|-17.59581184387207|-24.18166160583496|-44.149879455566406|-21.4376277923584|-45.05277633666992|-43.44770812988281|-42.954490661621094
62|a large, grey thing facing backwards|-28.287031173706055|-33.27397918701172|-51.47864532470703|-30.056995391845703|-53.56062698364258|-50.70591735839844|-50.914791107177734
63|a large, grey fan facing forwards|-15.836227416992188|-20.960596084594727|-40.166202545166016|-18.46311378479004|-37.87143325805664|-35.41358184814453|-34.942665100097656
64|a large, grey fan|-15.174104690551758|-20.120424270629883|-38.84918212890625|-17.413375854492188|-37.21798324584961|-34.83302688598633|-34.34251022338867
65|a large, grey fan facing backwards|-19.62319564819336|-22.40278434753418|-39.986209869384766|-20.345062255859375|-41.86235427856445|-36.9026985168457|-37.96297836303711
66|a large, grey desk facing forwards|-1.4835916757583618|-12.233637809753418|-32.84687042236328|-8.78825855255127|-34.04963302612305|-32.86463928222656|-31.20156478881836
67|a large, grey desk|-1.1379863023757935|-11.75129222869873|-32.271541595458984|-8.076242446899414|-33.35857391357422|-32.322391510009766|-30.66708755493164
68|a large, grey desk facing backwards|-13.647930145263672|-21.053762435913086|-41.61297607421875|-18.401472091674805|-42.915199279785156|-41.221981048583984|-40.14446258544922
69|a large, red thing facing forwards|-31.609041213989258|-30.050907135009766|-45.48509979248047|-26.918203353881836|-48.08637619018555|-45.16477584838867|-46.54981994628906
70|a large, red thing|-26.682157516479492|-25.253070831298828|-37.87165832519531|-21.27090072631836|-43.131805419921875|-37.8150634765625|-40.490936279296875
71|a large, red thing facing backwards|-27.79892349243164|-26.443050384521484|-38.7818489074707|-22.85060691833496|-44.325565338134766|-38.6258544921875|-41.732269287109375
72|a large, red fan facing forwards|-21.444643020629883|-19.670446395874023|-34.72282409667969|-17.049787521362305|-35.574371337890625|-28.704607009887695|-33.56449890136719
73|a large, red fan|-18.112876892089844|-16.34012222290039|-29.37411880493164|-12.622838020324707|-30.77775001525879|-21.63428497314453|-27.880552291870117
74|a large, red fan facing backwards|-18.468700408935547|-16.717222213745117|-29.762468338012695|-13.023844718933105|-31.12261199951172|-21.864999771118164|-28.060476303100586
75|a large, red desk facing forwards|-16.466445922851562|-15.042401313781738|-29.659379959106445|-12.180601119995117|-35.31857681274414|-30.940038681030273|-32.98844909667969
76|a large, red desk|-13.302153587341309|-11.486777305603027|-21.766530990600586|-7.563490867614746|-32.324981689453125|-27.259552001953125|-28.956523895263672
77|a large, red desk facing backwards|-13.609082221984863|-11.882942199707031|-22.202241897583008|-7.97344970703125|-32.97621154785156|-27.607053756713867|-29.36924934387207
78|a large, green thing facing forwards|-31.072988510131836|-27.419788360595703|-48.36594772338867|-25.910005569458008|-46.194007873535156|-46.86710739135742|-47.73109436035156
79|a large, green thing|-26.286094665527344|-22.711315155029297|-44.62955093383789|-21.498855590820312|-43.162017822265625|-42.66905975341797|-42.598365783691406
80|a large, green thing facing backwards|-30.7562255859375|-27.377643585205078|-47.46372604370117|-26.421567916870117|-48.05250930786133|-46.371437072753906|-47.71025085449219
81|a large, green fan facing forwards|-22.952598571777344|-18.579185485839844|-40.78434753417969|-19.667564392089844|-36.50508117675781|-37.71257019042969|-37.975440979003906
82|a large, green fan|-18.11373519897461|-13.99586009979248|-36.27238464355469|-14.222159385681152|-33.25231170654297|-33.10051727294922|-32.855796813964844
83|a large, green fan facing backwards|-22.645784378051758|-18.237567901611328|-39.92843246459961|-19.54114532470703|-37.9492073059082|-37.11648178100586|-38.29413986206055
84|a large, green desk facing forwards|-16.238428115844727|-14.78768253326416|-37.04265213012695|-14.521079063415527|-35.85386657714844|-35.55720901489258|-35.74551773071289
85|a large, green desk|-13.49386215209961|-11.74274730682373|-34.65930938720703|-11.174176216125488|-33.8941535949707|-33.487239837646484|-32.95860290527344
86|a large, green desk facing backwards|-16.98967742919922|-15.397258758544922|-36.735843658447266|-15.662972450256348|-37.67742919921875|-35.77981948852539|-36.68318176269531
87|a large thing facing forwards|-20.760189056396484|-21.3051700592041|-48.08871841430664|-22.25766372680664|-43.78806686401367|-46.12274932861328|-44.92270278930664
88|a large thing|-16.13947105407715|-16.865488052368164|-37.16815185546875|-19.130359649658203|-37.341793060302734|-36.85843276977539|-40.18315887451172
89|a large thing facing backwards|-28.536649703979492|-28.94678497314453|-42.010650634765625|-24.127365112304688|-50.32068634033203|-40.78968811035156|-44.57905960083008
90|a large fan facing forwards|-18.13912582397461|-13.133371353149414|-35.848331451416016|-18.17547607421875|-26.932819366455078|-31.037397384643555|-32.6369743347168
91|a large fan|-17.2055606842041|-12.234472274780273|-32.06686019897461|-16.587053298950195|-25.982906341552734|-26.110797882080078|-30.303333282470703
92|a large fan facing backwards|-19.548303604125977|-15.495219230651855|-32.589515686035156|-18.376686096191406|-34.417842864990234|-26.504419326782227|-31.36104393005371
93|a large desk facing forwards|-5.306859493255615|-6.255568027496338|-32.35260009765625|-9.616280555725098|-31.982364654541016|-32.59880065917969|-32.1600456237793
94|a large desk|-4.527074813842773|-5.05361270904541|-25.992149353027344|-8.604303359985352|-30.401161193847656|-30.419734954833984|-30.820131301879883
95|a large desk facing backwards|-14.416028022766113|-14.529902458190918|-26.82565689086914|-12.087194442749023|-36.35087203979492|-31.126789093017578|-33.57615661621094
96|a large, blue thing facing forwards|-24.78806495666504|-18.694324493408203|-45.9799690246582|-20.585039138793945|-38.752655029296875|-43.05906677246094|-41.67313766479492
97|a large, blue thing|-24.087398529052734|-18.01476287841797|-44.423126220703125|-19.148752212524414|-37.636314392089844|-42.11205291748047|-40.27937316894531
98|a large, blue thing facing backwards|-30.10742950439453|-27.97949981689453|-47.31110763549805|-24.47846794128418|-46.79158020019531|-47.87588119506836|-46.216461181640625
99|a large, blue fan facing forwards|-15.881879806518555|-10.462905883789062|-35.66912841796875|-9.976449966430664|-22.31760597229004|-30.347938537597656|-28.16843032836914
100|a large, blue fan|-15.54704475402832|-9.817049026489258|-35.225250244140625|-9.524505615234375|-21.89141845703125|-30.109432220458984|-27.91971206665039
101|a large, blue fan facing backwards|-20.147621154785156|-17.13335418701172|-37.90907669067383|-14.637950897216797|-32.367462158203125|-36.75448989868164|-34.76804733276367
102|a large, blue desk facing forwards|-10.926396369934082|-1.3977879285812378|-33.08277893066406|-7.101146697998047|-28.079814910888672|-32.60771179199219|-29.249332427978516
103|a large, blue desk|-10.547908782958984|-0.7000446319580078|-32.63931655883789|-6.606191158294678|-27.5267276763916|-32.28527069091797|-28.93332862854004
104|a large, blue desk facing backwards|-18.05602264404297|-13.077349662780762|-36.55661392211914|-13.365842819213867|-35.22675323486328|-37.20872497558594|-34.92763137817383
105|a small, grey thing facing to the left|-29.78076934814453|-28.853981018066406|-46.86931610107422|-24.99559783935547|-49.42048263549805|-48.79622268676758|-45.150936126708984
106|a small, grey thing|-24.15508270263672|-24.50031280517578|-42.78709411621094|-22.727954864501953|-46.20697021484375|-44.95526123046875|-42.66796875
107|a small, grey fan facing to the left|-18.426233291625977|-18.056209564208984|-36.692378997802734|-15.351163864135742|-38.49005889892578|-37.86038589477539|-33.786930084228516
108|a small, grey fan|-17.62362289428711|-16.668495178222656|-34.99811935424805|-14.61762523651123|-37.5067253112793|-36.40644073486328|-33.256996154785156
109|a small, grey desk facing to the left|-17.16397476196289|-18.589956283569336|-36.39285659790039|-13.559412002563477|-39.305503845214844|-38.710914611816406|-35.838104248046875
110|a small, grey desk|-12.841483116149902|-14.352259635925293|-33.05818557739258|-12.360577583312988|-36.94702911376953|-35.8696174621582|-33.75808334350586
111|a small, red thing facing to the left|-29.316041946411133|-29.6827392578125|-49.24586868286133|-29.63559341430664|-51.87605667114258|-50.07882308959961|-49.5794677734375
112|a small, red thing|-24.91339111328125|-25.140323638916016|-42.87614440917969|-26.409162521362305|-47.95806884765625|-45.1556510925293|-46.20775604248047
113|a small, red fan facing to the left|-17.196725845336914|-18.4909725189209|-35.86652374267578|-19.14442253112793|-39.21794128417969|-37.221534729003906|-37.554073333740234
114|a small, red fan|-15.430556297302246|-16.435190200805664|-34.55348205566406|-18.02784538269043|-37.18489074707031|-33.53334045410156|-36.105167388916016
115|a small, red desk facing to the left|-16.948652267456055|-17.301223754882812|-35.09779357910156|-17.889793395996094|-41.14482879638672|-38.94807815551758|-39.896270751953125
116|a small, red desk|-13.558157920837402|-13.784098625183105|-31.149658203125|-15.499259948730469|-38.14222717285156|-35.67671585083008|-36.8792610168457
117|a small, green thing facing to the left|-23.401592254638672|-22.619474411010742|-41.08282470703125|-17.167285919189453|-43.162689208984375|-42.600364685058594|-36.916812896728516
118|a small, green thing|-21.988344192504883|-21.35184097290039|-39.838661193847656|-16.098102569580078|-41.91556167602539|-41.518226623535156|-36.049888610839844
119|a small, green fan facing to the left|-10.969053268432617|-10.7147855758667|-29.93544578552246|-7.694328308105469|-30.176185607910156|-30.23991584777832|-21.438840866088867
120|a small, green fan|-10.704221725463867|-10.455618858337402|-29.68259048461914|-7.272276401519775|-29.999496459960938|-30.087696075439453|-21.293256759643555
121|a small, green desk facing to the left|-9.903435707092285|-9.262157440185547|-28.134437561035156|-1.3596922159194946|-32.24782180786133|-31.451745986938477|-25.360118865966797
122|a small, green desk|-9.568288803100586|-8.882628440856934|-27.76594352722168|-0.8099313378334045|-31.827346801757812|-31.100971221923828|-24.91547203063965
123|a small thing facing to the left|-24.155303955078125|-24.279924392700195|-45.69206619262695|-19.67131233215332|-47.18930435180664|-45.826995849609375|-39.9027214050293
124|a small thing|-20.570240020751953|-20.27433204650879|-39.48047637939453|-15.391530990600586|-41.86627197265625|-41.04896545410156|-36.00749969482422
125|a small fan facing to the left|-15.435949325561523|-15.23792839050293|-35.84903335571289|-12.612616539001465|-34.32478713989258|-33.58856964111328|-27.57512855529785
126|a small fan|-14.68989372253418|-14.192813873291016|-34.74125289916992|-11.944706916809082|-33.43269729614258|-32.823699951171875|-26.989137649536133
127|a small desk facing to the left|-13.082630157470703|-13.230737686157227|-32.64155197143555|-5.422924041748047|-35.671024322509766|-35.40632247924805|-29.76408576965332
128|a small desk|-12.076674461364746|-11.972829818725586|-30.7515811920166|-4.516236782073975|-34.53764343261719|-33.92947006225586|-29.033998489379883
129|a small, blue thing facing to the left|-27.185266494750977|-27.163026809692383|-46.23103713989258|-23.93876838684082|-49.807395935058594|-48.59864044189453|-44.0413703918457
130|a small, blue thing|-23.739234924316406|-23.289691925048828|-42.310821533203125|-22.044597625732422|-46.006187438964844|-44.66529846191406|-42.04383087158203
131|a small, blue fan facing to the left|-15.334799766540527|-15.60081958770752|-35.74586868286133|-15.341008186340332|-36.85105514526367|-37.096221923828125|-33.56003952026367
132|a small, blue fan|-14.642258644104004|-14.730673789978027|-34.314205169677734|-14.661255836486816|-35.54953384399414|-35.405574798583984|-33.02711868286133
133|a small, blue desk facing to the left|-15.686988830566406|-15.36717700958252|-35.71440887451172|-13.009510040283203|-38.89070129394531|-37.96617126464844|-34.93410873413086
134|a small, blue desk|-13.29826831817627|-12.479077339172363|-32.89262008666992|-11.991082191467285|-36.66691589355469|-35.23419952392578|-33.25596618652344
