|Sequence|o1_llm|o2_llm|o3_llm|o4_llm|o5_llm|o6_llm|o7_llm
13|a green sofa facing to the right|-16.4364013671875|-37.377689361572266|-35.569828033447266|-31.54043960571289|-16.162885665893555|-14.959824562072754|-14.8280668258667
14|a green sofa facing backwards|-12.020845413208008|-33.57007598876953|-32.225608825683594|-25.707599639892578|-13.48267650604248|-12.360591888427734|-10.35490608215332
15|a green desk|-11.041462898254395|-32.132389068603516|-32.68871307373047|-28.165285110473633|-10.022472381591797|-9.629904747009277|-5.4299702644348145
16|a green desk facing to the right|-15.566764831542969|-36.11420822143555|-36.84992599487305|-34.126373291015625|-13.98489761352539|-13.266770362854004|-11.236013412475586
17|a green desk facing backwards|-11.429140090942383|-32.53609085083008|-33.28032684326172|-28.633207321166992|-10.413250923156738|-9.923919677734375|-5.722780227661133
18|a thing|-15.444067001342773|-37.02528381347656|-38.527549743652344|-36.784576416015625|-17.168563842773438|-17.510513305664062|-16.290555953979492
19|a thing facing to the right|-22.159997940063477|-42.745975494384766|-44.47781753540039|-48.69139099121094|-21.4249324798584|-21.50370216369629|-26.53986930847168
20|a thing facing backwards|-27.647014617919922|-47.62933349609375|-49.933692932128906|-40.21953582763672|-27.66637420654297|-27.09685707092285|-19.058687210083008
21|a sofa|-7.640457630157471|-29.223508834838867|-31.71690559387207|-29.44271469116211|-8.72128963470459|-10.5609769821167|-10.233904838562012
22|a sofa facing to the right|-9.660353660583496|-30.591951370239258|-33.46851348876953|-35.91059875488281|-10.817582130432129|-11.873504638671875|-14.336637496948242
23|a sofa facing backwards|-17.016338348388672|-36.48094177246094|-39.213844299316406|-29.768957138061523|-14.439313888549805|-16.073467254638672|-10.89224624633789
24|a desk|-12.438583374023438|-32.095359802246094|-34.67869567871094|-33.190406799316406|-8.22827434539795|-9.492918968200684|-8.116820335388184
25|a desk facing to the right|-14.118353843688965|-33.82210159301758|-36.30867385864258|-37.470062255859375|-9.335379600524902|-10.287274360656738|-13.457168579101562
26|a desk facing backwards|-16.058216094970703|-36.6688232421875|-39.667545318603516|-33.69340515136719|-17.428863525390625|-17.250898361206055|-8.423519134521484
27|a blue thing|-19.356407165527344|-38.356544494628906|-34.85948181152344|-36.370662689208984|-19.419923782348633|-15.672876358032227|-17.858924865722656
28|a blue thing facing to the right|-21.968700408935547|-40.76163101196289|-37.26689529418945|-38.69490432739258|-21.31873893737793|-17.240314483642578|-19.87966537475586
29|a blue thing facing backwards|-24.056148529052734|-44.29689407348633|-45.24177551269531|-39.21807098388672|-26.05021858215332|-25.25933837890625|-22.767305374145508
30|a blue sofa|-10.722593307495117|-30.115726470947266|-26.301841735839844|-28.617286682128906|-12.681181907653809|-8.467619895935059|-10.729494094848633
31|a blue sofa facing to the right|-11.825387001037598|-30.93743324279785|-27.283323287963867|-29.37227439880371|-13.838581085205078|-9.092337608337402|-11.755671501159668
32|a blue sofa facing backwards|-14.916728973388672|-34.540313720703125|-34.82530212402344|-31.97515106201172|-17.31497573852539|-15.918804168701172|-15.139582633972168
33|a blue desk|-12.861601829528809|-33.503082275390625|-33.663063049316406|-30.912551879882812|-9.894401550292969|-5.641219139099121|-9.234092712402344
34|a blue desk facing to the right|-13.56242561340332|-34.260658264160156|-34.87095260620117|-31.658971786499023|-10.503320693969727|-6.071776866912842|-9.762779235839844
35|a blue desk facing backwards|-16.91008949279785|-37.5349006652832|-41.30406188964844|-34.34286117553711|-15.775978088378906|-14.617247581481934|-13.500280380249023
36|a large, red thing|-16.487606048583984|-41.68183517456055|-44.517513275146484|-42.89009094238281|-21.89067840576172|-23.650653839111328|-21.843326568603516
37|a large, red thing facing to the right|-18.344192504882812|-43.858734130859375|-47.77499771118164|-45.64404296875|-23.761144638061523|-26.17647361755371|-24.44192886352539
38|a large, red sofa|-0.825238049030304|-28.8492431640625|-31.259920120239258|-29.678213119506836|-8.31633472442627|-9.950174331665039|-8.114563941955566
39|a large, red sofa facing to the right|-1.4311553239822388|-29.684253692626953|-32.17597961425781|-30.363615036010742|-9.091137886047363|-10.619868278503418|-8.854917526245117
40|a large, green thing|-25.458370208740234|-46.392940521240234|-49.65094757080078|-44.970008850097656|-25.982778549194336|-26.7869873046875|-23.25768280029297
41|a large, green thing facing to the right|-30.096824645996094|-50.79713439941406|-54.15532684326172|-50.197330474853516|-29.56709861755371|-30.531211853027344|-27.77947235107422
42|a large, green sofa|-14.717267036437988|-35.884559631347656|-38.730045318603516|-35.24048614501953|-15.76669692993164|-16.33026885986328|-14.817185401916504
43|a large, green sofa facing to the right|-16.88758087158203|-38.0561637878418|-40.800113677978516|-38.368682861328125|-17.73642921447754|-18.267057418823242|-17.09453582763672
44|a large thing|-16.405887603759766|-41.09971237182617|-44.105594635009766|-42.11749267578125|-21.22948455810547|-22.661800384521484|-20.63266372680664
45|a large thing facing to the right|-21.89348793029785|-45.454280853271484|-48.1082763671875|-46.83149337768555|-25.11028289794922|-26.0963134765625|-25.050617218017578
46|a large sofa|-5.101666450500488|-32.07598876953125|-35.610816955566406|-33.58306884765625|-12.561683654785156|-14.335411071777344|-12.377147674560547
47|a large sofa facing to the right|-6.696934700012207|-33.812530517578125|-37.48815155029297|-35.157466888427734|-14.263093948364258|-16.03683090209961|-14.198131561279297
48|a large, blue thing|-24.334571838378906|-45.6607666015625|-47.524681091308594|-45.02465057373047|-24.994701385498047|-24.959957122802734|-23.527698516845703
49|a large, blue thing facing to the right|-26.05451202392578|-48.12501525878906|-49.506473541259766|-47.33258819580078|-27.01824951171875|-26.298179626464844|-25.518869400024414
50|a large, blue sofa|-13.840118408203125|-34.917640686035156|-37.31705856323242|-36.051753997802734|-15.377994537353516|-14.888080596923828|-13.70805549621582
51|a large, blue sofa facing to the right|-14.377409934997559|-35.498565673828125|-37.749385833740234|-36.80319595336914|-16.00558853149414|-15.249159812927246|-14.396841049194336
52|a small, red thing|-22.792678833007812|-37.13029479980469|-42.16763687133789|-42.65400695800781|-18.558420181274414|-21.36101531982422|-20.833660125732422
53|a small, red thing facing to the right|-23.921405792236328|-38.39480972290039|-43.93087387084961|-44.0468635559082|-19.66031265258789|-22.648197174072266|-22.091684341430664
54|a small, red thing facing backwards|-28.323429107666016|-45.27817916870117|-47.845916748046875|-46.92924118041992|-27.685422897338867|-26.523395538330078|-25.11773109436035
55|a small, red sofa|-9.464864730834961|-21.45110321044922|-31.138427734375|-31.682159423828125|-9.363129615783691|-11.262277603149414|-9.89205551147461
56|a small, red sofa facing to the right|-9.763153076171875|-21.970502853393555|-31.567567825317383|-31.98577880859375|-9.865723609924316|-11.556108474731445|-10.24194622039795
57|a small, red sofa facing backwards|-13.819148063659668|-29.475555419921875|-36.09505844116211|-35.9434700012207|-13.76909351348877|-15.662343978881836|-14.019598007202148
58|a small, red desk|-10.275522232055664|-29.601621627807617|-33.828243255615234|-31.9306697845459|-0.5633059740066528|-9.592449188232422|-8.958490371704102
59|a small, red desk facing to the right|-10.607111930847168|-30.185014724731445|-34.22568130493164|-32.18754196166992|-0.8465969562530518|-9.785515785217285|-9.162360191345215
60|a small, red desk facing backwards|-14.874431610107422|-34.20292282104492|-37.821083068847656|-35.623844146728516|-10.80097484588623|-15.247026443481445|-13.789697647094727
61|a small, green thing|-23.75994873046875|-44.53702163696289|-43.692527770996094|-35.823768615722656|-22.154298782348633|-22.934785842895508|-16.38092041015625
62|a small, green thing facing to the right|-29.412921905517578|-49.72233963012695|-49.21549606323242|-44.62355041503906|-26.232255935668945|-26.831037521362305|-24.48514175415039
63|a small, green thing facing backwards|-24.71868896484375|-45.399375915527344|-44.77598190307617|-36.425323486328125|-23.14443588256836|-23.92496681213379|-16.80322265625
64|a small, green sofa|-11.565766334533691|-32.7882080078125|-31.60635757446289|-21.176538467407227|-11.795759201049805|-12.683300018310547|-8.666397094726562
65|a small, green sofa facing to the right|-16.30501937866211|-36.89375305175781|-35.335872650146484|-29.49493408203125|-14.611367225646973|-15.30974006652832|-14.10712718963623
66|a small, green sofa facing backwards|-11.757810592651367|-33.00743103027344|-31.846879959106445|-21.282806396484375|-12.417303085327148|-13.118910789489746|-8.849693298339844
67|a small, green desk|-11.244149208068848|-32.49050521850586|-32.98443603515625|-26.146183013916016|-8.526430130004883|-9.478378295898438|-0.4239029288291931
68|a small, green desk facing to the right|-15.719841957092285|-36.30559539794922|-36.855987548828125|-33.481056213378906|-11.474203109741211|-12.989580154418945|-8.464261054992676
69|a small, green desk facing backwards|-11.4232816696167|-32.71159362792969|-33.225059509277344|-26.306432723999023|-8.808759689331055|-9.671156883239746|-0.4861874282360077
70|a small thing|-19.77693748474121|-36.18334197998047|-37.67921829223633|-36.09320068359375|-16.137392044067383|-16.42630958557129|-15.453079223632812
71|a small thing facing to the right|-23.680992126464844|-41.225528717041016|-42.60499954223633|-47.26863098144531|-20.211349487304688|-20.139907836914062|-25.54689598083496
72|a small thing facing backwards|-24.535423278808594|-45.42240905761719|-47.27626419067383|-39.249691009521484|-26.02312469482422|-24.90668296813965|-17.932382583618164
73|a small sofa|-11.9176025390625|-26.93691635131836|-29.765491485595703|-27.905948638916016|-10.092353820800781|-11.172016143798828|-12.35677433013916
74|a small sofa facing to the right|-12.9171781539917|-27.74904441833496|-31.00544548034668|-33.88767623901367|-11.031146049499512|-11.914907455444336|-15.864755630493164
75|a small sofa facing backwards|-16.07686996459961|-33.30769729614258|-36.423954010009766|-28.202438354492188|-14.03109359741211|-15.4917631149292|-12.727864265441895
76|a small desk|-12.461036682128906|-31.929418563842773|-34.18875503540039|-31.37981414794922|-6.598015785217285|-8.394247055053711|-6.435332298278809
77|a small desk facing to the right|-13.222711563110352|-32.72423553466797|-35.00387954711914|-34.96561050415039|-7.157629013061523|-8.89377498626709|-11.265320777893066
78|a small desk facing backwards|-15.184199333190918|-35.732845306396484|-38.30805587768555|-31.788925170898438|-14.80616569519043|-15.166757583618164|-6.640964031219482
79|a small, blue thing|-22.33504295349121|-42.63333511352539|-37.31892395019531|-40.09504699707031|-21.40106964111328|-17.09429931640625|-20.30185890197754
80|a small, blue thing facing to the right|-23.46530532836914|-43.90846633911133|-38.16826629638672|-41.423397064208984|-22.359054565429688|-17.6844425201416|-21.23172378540039
81|a small, blue thing facing backwards|-26.357234954833984|-47.25503921508789|-45.87931823730469|-43.23439407348633|-26.07828140258789|-24.819978713989258|-24.512619018554688
82|a small, blue sofa|-9.912409782409668|-30.504711151123047|-21.982440948486328|-29.528900146484375|-11.921697616577148|-6.390368938446045|-10.60186767578125
83|a small, blue sofa facing to the right|-10.215401649475098|-30.8974552154541|-22.373241424560547|-29.837186813354492|-12.385112762451172|-6.717247009277344|-10.946324348449707
84|a small, blue sofa facing backwards|-14.595479965209961|-35.02851867675781|-30.683443069458008|-33.216796875|-16.1310977935791|-11.925178527832031|-14.951488494873047
85|a small, blue desk|-10.416258811950684|-34.386173248291016|-31.560823440551758|-30.81998062133789|-8.47822380065918|-0.2645430266857147|-7.685136318206787
86|a small, blue desk facing to the right|-10.615675926208496|-34.71474838256836|-32.03045654296875|-31.124073028564453|-8.719555854797363|-0.4073314666748047|-7.858788013458252
87|a small, blue desk facing backwards|-14.81829833984375|-38.39418411254883|-37.46794891357422|-34.15351104736328|-13.646736145019531|-8.715397834777832|-12.163074493408203
