|Sequence|o1_llm|o2_llm|o3_llm|o4_llm|o5_llm|o6_llm|o7_llm
37|a large, red thing facing backwards|-45.779422760009766|-22.61691665649414|-22.617952346801758|-37.307464599609375|-43.36139678955078|-45.29899978637695|-36.31554412841797
38|a large, red thing facing to the left|-50.65993881225586|-27.427165985107422|-27.500822067260742|-44.22974395751953|-47.90623092651367|-49.59244918823242|-42.77738952636719
39|a large, red fan|-32.40134048461914|-8.982709884643555|-9.438026428222656|-21.788423538208008|-33.47111511230469|-34.89687728881836|-29.867534637451172
40|a large, red fan facing backwards|-32.61744689941406|-9.221330642700195|-9.820707321166992|-22.146724700927734|-33.90746307373047|-35.31061935424805|-30.2435245513916
41|a large, red fan facing to the left|-37.04802703857422|-13.880108833312988|-14.676417350769043|-29.760026931762695|-37.31505584716797|-38.179508209228516|-34.528770446777344
42|a large, red sofa|-32.984439849853516|-9.751033782958984|-11.433385848999023|-27.550228118896484|-29.085771560668945|-32.18149948120117|-21.38496208190918
43|a large, red sofa facing backwards|-33.20705032348633|-9.907504081726074|-11.791765213012695|-27.73918914794922|-29.204879760742188|-32.37909698486328|-21.46173858642578
44|a large, red sofa facing to the left|-38.571800231933594|-15.118192672729492|-16.40945053100586|-33.99165725708008|-35.353668212890625|-37.882293701171875|-29.90346908569336
45|a large, green thing|-46.51512908935547|-21.117042541503906|-21.206769943237305|-43.54682159423828|-41.831298828125|-43.23712158203125|-41.56220626831055
46|a large, green thing facing backwards|-51.35573959350586|-29.190210342407227|-26.830711364746094|-46.39480972290039|-51.02432632446289|-48.080841064453125|-44.57176208496094
47|a large, green thing facing to the left|-47.93376541137695|-22.161251068115234|-22.469175338745117|-45.233219146728516|-42.9467658996582|-44.52090072631836|-42.99964904785156
48|a large, green fan|-35.483856201171875|-8.259949684143066|-11.617524147033691|-33.293792724609375|-34.258358001708984|-34.313262939453125|-32.69789123535156
49|a large, green fan facing backwards|-39.75531768798828|-14.889602661132812|-15.953689575195312|-36.42763900756836|-38.608551025390625|-38.147090911865234|-35.897727966308594
50|a large, green fan facing to the left|-35.75392150878906|-8.462428092956543|-12.003353118896484|-33.73112487792969|-34.64261245727539|-34.742679595947266|-33.19868850708008
51|a large, green sofa|-36.140682220458984|-12.837959289550781|-13.256869316101074|-35.008888244628906|-30.1791934967041|-33.19478225708008|-31.33757209777832
52|a large, green sofa facing backwards|-39.96355438232422|-17.085004806518555|-16.978303909301758|-37.86783981323242|-37.73859786987305|-37.479347229003906|-33.896705627441406
53|a large, green sofa facing to the left|-36.468788146972656|-13.135146141052246|-13.75393009185791|-35.51631164550781|-30.397693634033203|-33.499046325683594|-31.710004806518555
54|a large thing|-42.67108917236328|-20.603443145751953|-15.423788070678711|-37.00872039794922|-40.570438385009766|-37.700660705566406|-35.91496276855469
55|a large thing facing backwards|-47.23638153076172|-27.49222755432129|-27.813724517822266|-40.73446273803711|-48.874267578125|-49.22338104248047|-39.275047302246094
56|a large thing facing to the left|-47.17557907104492|-24.349267959594727|-20.292627334594727|-47.54751968383789|-43.96049880981445|-41.16447830200195|-45.79447937011719
57|a large fan|-33.51028060913086|-11.076742172241211|-4.7552571296691895|-25.774965286254883|-37.24725341796875|-34.158485412597656|-34.40446472167969
58|a large fan facing backwards|-37.44621276855469|-15.485902786254883|-14.489156723022461|-26.4682674407959|-39.44384765625|-39.56193161010742|-35.209869384765625
59|a large fan facing to the left|-34.81003952026367|-12.135653495788574|-5.948436260223389|-31.13576316833496|-38.642208099365234|-34.883323669433594|-37.691261291503906
60|a large sofa|-34.55572509765625|-13.159835815429688|-9.103575706481934|-30.620433807373047|-32.34553527832031|-28.20980453491211|-27.06917953491211
61|a large sofa facing backwards|-36.16828918457031|-15.853696823120117|-14.3800048828125|-31.022260665893555|-37.18693923950195|-37.89813995361328|-27.33251190185547
62|a large sofa facing to the left|-35.891265869140625|-13.942540168762207|-9.70207405090332|-34.48482894897461|-32.986751556396484|-28.641925811767578|-32.705101013183594
63|a large, blue thing|-43.59819412231445|-20.386432647705078|-16.547317504882812|-40.55570983886719|-41.44896697998047|-38.15020751953125|-40.67280578613281
64|a large, blue thing facing backwards|-51.76769256591797|-27.122451782226562|-27.353897094726562|-46.685359954833984|-48.98917007446289|-48.69004821777344|-47.39765930175781
65|a large, blue thing facing to the left|-44.652793884277344|-21.67552375793457|-17.371639251708984|-42.229339599609375|-42.42045974731445|-38.84452438354492|-41.969329833984375
66|a large, blue fan|-30.1928653717041|-8.29699420928955|-0.6628726124763489|-28.397663116455078|-32.28696823120117|-31.088516235351562|-31.24331283569336
67|a large, blue fan facing backwards|-36.530792236328125|-14.32363510131836|-12.876415252685547|-34.8106689453125|-37.617218017578125|-37.43434143066406|-36.0971794128418
68|a large, blue fan facing to the left|-30.410411834716797|-8.455486297607422|-1.1784318685531616|-28.799468994140625|-32.559600830078125|-31.495519638061523|-31.588672637939453
69|a large, blue sofa|-33.381690979003906|-10.81758975982666|-7.806347370147705|-32.108829498291016|-28.013233184814453|-22.429174423217773|-28.433982849121094
70|a large, blue sofa facing backwards|-39.368186950683594|-17.230457305908203|-16.30197525024414|-37.55474853515625|-36.80263900756836|-34.32206344604492|-35.023983001708984
71|a large, blue sofa facing to the left|-33.56542205810547|-10.940885543823242|-8.26130199432373|-32.396453857421875|-28.143760681152344|-22.599971771240234|-28.702348709106445
72|a small, red thing|-46.31527328491211|-25.39820671081543|-23.245162963867188|-41.92945098876953|-45.7938232421875|-46.00736618041992|-43.580841064453125
73|a small, red thing facing to the left|-50.40815734863281|-29.17154312133789|-27.614809036254883|-48.31544494628906|-48.83868408203125|-50.30310821533203|-48.799224853515625
74|a small, red fan|-36.06513977050781|-14.977279663085938|-13.117043495178223|-30.68922996520996|-36.78474426269531|-36.32362365722656|-34.726295471191406
75|a small, red fan facing to the left|-37.89215087890625|-16.525577545166016|-15.403610229492188|-34.041839599609375|-38.10127258300781|-38.374691009521484|-37.192447662353516
76|a small, red sofa|-37.20623016357422|-16.05628204345703|-13.981161117553711|-34.73634719848633|-35.15302658081055|-36.14988327026367|-33.049312591552734
77|a small, red sofa facing to the left|-39.94563674926758|-18.26432228088379|-16.437450408935547|-37.781612396240234|-36.8636589050293|-38.813018798828125|-36.30807113647461
78|a small, green thing|-44.513450622558594|-16.9386043548584|-18.715087890625|-39.23889923095703|-37.124176025390625|-42.60594177246094|-41.69705581665039
79|a small, green thing facing to the left|-45.8592529296875|-18.03009033203125|-20.694116592407227|-41.22608947753906|-38.171844482421875|-44.478458404541016|-43.705867767333984
80|a small, green fan|-31.494951248168945|-1.0305873155593872|-8.074300765991211|-27.26730728149414|-29.718963623046875|-31.58981704711914|-31.00590705871582
81|a small, green fan facing to the left|-31.839941024780273|-1.3893241882324219|-8.430516242980957|-27.539310455322266|-30.259597778320312|-32.0797233581543|-31.456193923950195
82|a small, green sofa|-36.41191864013672|-8.405158996582031|-10.635910034179688|-30.791479110717773|-21.360578536987305|-31.221031188964844|-30.382078170776367
83|a small, green sofa facing to the left|-36.82628631591797|-8.847373962402344|-11.109086990356445|-31.181169509887695|-21.68467140197754|-31.45575523376465|-30.65809440612793
84|a small thing|-35.94035720825195|-16.545963287353516|-17.153667449951172|-38.16201400756836|-36.420318603515625|-40.65785217285156|-39.18292236328125
85|a small thing facing to the left|-42.72567367553711|-21.48542594909668|-22.7399959564209|-44.382659912109375|-41.494354248046875|-45.543949127197266|-44.956417083740234
86|a small fan|-25.36341667175293|-6.489789009094238|-8.765727996826172|-30.049381256103516|-32.69340133666992|-33.2580680847168|-31.960674285888672
87|a small fan facing to the left|-26.947872161865234|-7.663167953491211|-10.573863983154297|-31.522232055664062|-34.11809158325195|-35.112911224365234|-33.953590393066406
88|a small sofa|-33.60991668701172|-12.512799263000488|-12.383432388305664|-32.90465545654297|-27.91010284423828|-34.043617248535156|-32.914817810058594
89|a small sofa facing to the left|-34.78071212768555|-13.268534660339355|-13.628232955932617|-34.086639404296875|-28.68674659729004|-35.00546646118164|-34.27272033691406
90|a small, blue thing|-36.668582916259766|-20.86200714111328|-19.279865264892578|-40.6506462097168|-42.541015625|-42.614627838134766|-41.121726989746094
91|a small, blue thing facing to the left|-39.01155471801758|-22.843992233276367|-20.93935203552246|-42.915164947509766|-44.46375274658203|-44.3972053527832|-43.46220016479492
92|a small, blue fan|-21.678985595703125|-8.404265403747559|-6.933933258056641|-27.747018814086914|-30.794618606567383|-30.734432220458984|-29.001258850097656
93|a small, blue fan facing to the left|-22.197301864624023|-8.778521537780762|-7.333558082580566|-28.320377349853516|-31.71227264404297|-31.382766723632812|-29.72662925720215
94|a small, blue sofa|-32.93445587158203|-15.212532043457031|-13.259575843811035|-34.41241455078125|-33.43095779418945|-33.01034164428711|-32.86101531982422
95|a small, blue sofa facing to the left|-33.56959533691406|-15.723859786987305|-13.687960624694824|-34.98356628417969|-33.93965530395508|-33.41389465332031|-33.40113067626953
