|Sequence|o1_llm|o2_llm|o3_llm|o4_llm|o5_llm|o6_llm|o7_llm
23|a fan facing to the left|-8.801141738891602|-29.66404914855957|-9.059910774230957|-11.816476821899414|-33.81537628173828|-34.388607025146484|-35.38142395019531
24|a sofa|-14.695794105529785|-34.34125518798828|-12.962434768676758|-11.745525360107422|-27.887245178222656|-30.175518035888672|-28.682422637939453
25|a sofa facing backwards|-18.251008987426758|-40.25677490234375|-18.263565063476562|-12.367119789123535|-38.77684020996094|-40.26325607299805|-29.210416793823242
26|a sofa facing to the left|-17.069425582885742|-35.939430236816406|-14.493350982666016|-16.80069923400879|-28.851764678955078|-30.901317596435547|-34.60190200805664
27|a blue thing|-15.718788146972656|-37.52485275268555|-15.577640533447266|-16.630216598510742|-36.54676818847656|-36.88510513305664|-38.462791442871094
28|a blue thing facing backwards|-27.793132781982422|-47.713417053222656|-26.78557777404785|-21.750253677368164|-44.474952697753906|-48.01957702636719|-45.210113525390625
29|a blue thing facing to the left|-20.596616744995117|-40.48832702636719|-18.991601943969727|-19.59212875366211|-38.94667053222656|-39.557098388671875|-41.381221771240234
30|a blue fan|-2.836775064468384|-29.01101303100586|-5.8310465812683105|-8.473124504089355|-29.7762393951416|-32.176326751708984|-30.608230590820312
31|a blue fan facing backwards|-15.108112335205078|-36.989646911621094|-16.365501403808594|-13.938960075378418|-36.22430419921875|-40.95935821533203|-36.92835998535156
32|a blue fan facing to the left|-4.554019927978516|-30.100994110107422|-7.23912239074707|-9.97602367401123|-31.499990463256836|-33.5323600769043|-32.47029113769531
33|a blue sofa|-15.568351745605469|-33.425453186035156|-8.948102951049805|-11.494793891906738|-28.552968978881836|-26.888225555419922|-30.24626350402832
34|a blue sofa facing backwards|-20.647506713867188|-38.63313293457031|-17.408750534057617|-15.942214965820312|-35.13151168823242|-37.84585189819336|-36.396240234375
35|a blue sofa facing to the left|-16.767221450805664|-34.258026123046875|-9.985503196716309|-12.337519645690918|-29.272937774658203|-27.64895248413086|-31.14133644104004
36|a large, red thing|-23.7612247467041|-42.53207015991211|-21.57841682434082|-15.721388816833496|-42.353858947753906|-44.24726486206055|-35.73649215698242
37|a large, red thing facing backwards|-24.90052032470703|-43.564186096191406|-22.617952346801758|-16.362154006958008|-43.36139678955078|-45.29899978637695|-36.31554412841797
38|a large, red thing facing to the left|-29.781034469604492|-48.37443161010742|-27.500822067260742|-23.28443145751953|-47.90623092651367|-49.59244918823242|-42.77738952636719
39|a large, red fan|-11.522435188293457|-29.929975509643555|-9.438026428222656|-0.8431103229522705|-33.47111511230469|-34.89687728881836|-29.867534637451172
40|a large, red fan facing backwards|-11.738541603088379|-30.168594360351562|-9.820707321166992|-1.2014122009277344|-33.90746307373047|-35.31061935424805|-30.2435245513916
41|a large, red fan facing to the left|-16.16912078857422|-34.82737350463867|-14.676417350769043|-8.814713478088379|-37.31505584716797|-38.179508209228516|-34.528770446777344
42|a large, red sofa|-12.105534553527832|-30.698299407958984|-11.433385848999023|-6.604915142059326|-29.085771560668945|-32.18149948120117|-21.38496208190918
43|a large, red sofa facing backwards|-12.328145027160645|-30.854768753051758|-11.791765213012695|-6.793875694274902|-29.204879760742188|-32.37909698486328|-21.46173858642578
44|a large, red sofa facing to the left|-17.692893981933594|-36.065460205078125|-16.40945053100586|-13.046343803405762|-35.353668212890625|-37.882293701171875|-29.90346908569336
45|a large, green thing|-25.63622283935547|-42.064308166503906|-21.206769943237305|-22.60150909423828|-41.831298828125|-43.23712158203125|-41.56220626831055
46|a large, green thing facing backwards|-30.47683334350586|-50.137474060058594|-26.830711364746094|-25.44949722290039|-51.02432632446289|-48.080841064453125|-44.57176208496094
47|a large, green thing facing to the left|-27.054855346679688|-43.108516693115234|-22.469175338745117|-24.28790855407715|-42.9467658996582|-44.52090072631836|-42.99964904785156
48|a large, green fan|-14.604950904846191|-29.20721435546875|-11.617524147033691|-12.348479270935059|-34.258358001708984|-34.313262939453125|-32.69789123535156
49|a large, green fan facing backwards|-18.87641143798828|-35.83686828613281|-15.953689575195312|-15.48232650756836|-38.608551025390625|-38.147090911865234|-35.897727966308594
50|a large, green fan facing to the left|-14.875016212463379|-29.409692764282227|-12.003353118896484|-12.785811424255371|-34.64261245727539|-34.742679595947266|-33.19868850708008
51|a large, green sofa|-15.2617769241333|-33.78522491455078|-13.256869316101074|-14.063576698303223|-30.1791934967041|-33.19478225708008|-31.33757209777832
52|a large, green sofa facing backwards|-19.08465003967285|-38.03227233886719|-16.978303909301758|-16.92252540588379|-37.73859786987305|-37.479347229003906|-33.896705627441406
53|a large, green sofa facing to the left|-15.589886665344238|-34.08241271972656|-13.75393009185791|-14.57099723815918|-30.397693634033203|-33.499046325683594|-31.710004806518555
54|a large thing|-21.79218292236328|-41.55070877075195|-15.423788070678711|-16.06340789794922|-40.570438385009766|-37.700660705566406|-35.91496276855469
55|a large thing facing backwards|-26.357473373413086|-48.43949508666992|-27.813724517822266|-19.789152145385742|-48.874267578125|-49.22338104248047|-39.275047302246094
56|a large thing facing to the left|-26.296672821044922|-45.29653549194336|-20.292627334594727|-26.602210998535156|-43.96049880981445|-41.16447830200195|-45.79447937011719
57|a large fan|-12.631375312805176|-32.02400588989258|-4.7552571296691895|-4.829651832580566|-37.24725341796875|-34.158485412597656|-34.40446472167969
58|a large fan facing backwards|-16.56730842590332|-36.43316650390625|-14.489156723022461|-5.522953987121582|-39.44384765625|-39.56193161010742|-35.209869384765625
59|a large fan facing to the left|-13.931133270263672|-33.08292007446289|-5.948436260223389|-10.190450668334961|-38.642208099365234|-34.883323669433594|-37.691261291503906
60|a large sofa|-13.676817893981934|-34.10710144042969|-9.103575706481934|-9.675122261047363|-32.34553527832031|-28.20980453491211|-27.06917953491211
61|a large sofa facing backwards|-15.28938102722168|-36.80096435546875|-14.3800048828125|-10.076949119567871|-37.18693923950195|-37.89813995361328|-27.33251190185547
62|a large sofa facing to the left|-15.012358665466309|-34.889808654785156|-9.70207405090332|-13.53951644897461|-32.986751556396484|-28.641925811767578|-32.705101013183594
63|a large, blue thing|-22.719287872314453|-41.33369827270508|-16.547317504882812|-19.610395431518555|-41.44896697998047|-38.15020751953125|-40.67280578613281
64|a large, blue thing facing backwards|-30.8887882232666|-48.06971740722656|-27.353897094726562|-25.740047454833984|-48.98917007446289|-48.69004821777344|-47.39765930175781
65|a large, blue thing facing to the left|-23.773893356323242|-42.62278747558594|-17.371639251708984|-21.28403091430664|-42.42045974731445|-38.84452438354492|-41.969329833984375
66|a large, blue fan|-9.313961029052734|-29.244258880615234|-0.6628726124763489|-7.4523491859436035|-32.28696823120117|-31.088516235351562|-31.24331283569336
67|a large, blue fan facing backwards|-15.651887893676758|-35.27090072631836|-12.876415252685547|-13.865355491638184|-37.617218017578125|-37.43434143066406|-36.0971794128418
68|a large, blue fan facing to the left|-9.531506538391113|-29.402753829956055|-1.1784318685531616|-7.85415506362915|-32.559600830078125|-31.495519638061523|-31.588672637939453
69|a large, blue sofa|-12.502784729003906|-31.764854431152344|-7.806347370147705|-11.163515090942383|-28.013233184814453|-22.429174423217773|-28.433982849121094
70|a large, blue sofa facing backwards|-18.489282608032227|-38.1777229309082|-16.30197525024414|-16.609434127807617|-36.80263900756836|-34.32206344604492|-35.023983001708984
71|a large, blue sofa facing to the left|-12.686516761779785|-31.888151168823242|-8.26130199432373|-11.451141357421875|-28.143760681152344|-22.599971771240234|-28.702348709106445
72|a small, red thing|-25.436368942260742|-46.3454704284668|-23.245162963867188|-20.984134674072266|-45.7938232421875|-46.00736618041992|-43.580841064453125
73|a small, red thing facing to the left|-29.529253005981445|-50.11880874633789|-27.614809036254883|-27.370128631591797|-48.83868408203125|-50.30310821533203|-48.799224853515625
74|a small, red fan|-15.186235427856445|-35.92454528808594|-13.117043495178223|-9.743916511535645|-36.78474426269531|-36.32362365722656|-34.726295471191406
75|a small, red fan facing to the left|-17.013248443603516|-37.472843170166016|-15.403610229492188|-13.096524238586426|-38.10127258300781|-38.374691009521484|-37.192447662353516
76|a small, red sofa|-16.32732582092285|-37.00354766845703|-13.981161117553711|-13.791031837463379|-35.15302658081055|-36.14988327026367|-33.049312591552734
77|a small, red sofa facing to the left|-19.066728591918945|-39.21158981323242|-16.437450408935547|-16.836299896240234|-36.8636589050293|-38.813018798828125|-36.30807113647461
78|a small, green thing|-23.63454818725586|-37.88587188720703|-18.715087890625|-18.293582916259766|-37.124176025390625|-42.60594177246094|-41.69705581665039
79|a small, green thing facing to the left|-24.980348587036133|-38.97735595703125|-20.694116592407227|-20.280765533447266|-38.171844482421875|-44.478458404541016|-43.705867767333984
80|a small, green fan|-10.616047859191895|-21.977853775024414|-8.074300765991211|-6.321994304656982|-29.718963623046875|-31.58981704711914|-31.00590705871582
81|a small, green fan facing to the left|-10.96103572845459|-22.336591720581055|-8.430516242980957|-6.593997001647949|-30.259597778320312|-32.0797233581543|-31.456193923950195
82|a small, green sofa|-15.533016204833984|-29.35242462158203|-10.635910034179688|-9.846165657043457|-21.360578536987305|-31.221031188964844|-30.382078170776367
83|a small, green sofa facing to the left|-15.947382926940918|-29.794639587402344|-11.109086990356445|-10.235857009887695|-21.68467140197754|-31.45575523376465|-30.65809440612793
84|a small thing|-15.06145191192627|-37.493228912353516|-17.153667449951172|-17.21670150756836|-36.420318603515625|-40.65785217285156|-39.18292236328125
85|a small thing facing to the left|-21.846771240234375|-42.43268966674805|-22.7399959564209|-23.437349319458008|-41.494354248046875|-45.543949127197266|-44.956417083740234
86|a small fan|-4.4845123291015625|-27.437053680419922|-8.765727996826172|-9.1040678024292|-32.69340133666992|-33.2580680847168|-31.960674285888672
87|a small fan facing to the left|-6.068967342376709|-28.610431671142578|-10.573863983154297|-10.576918601989746|-34.11809158325195|-35.112911224365234|-33.953590393066406
88|a small sofa|-12.731009483337402|-33.46006393432617|-12.383432388305664|-11.959341049194336|-27.91010284423828|-34.043617248535156|-32.914817810058594
89|a small sofa facing to the left|-13.90180778503418|-34.21580123901367|-13.628232955932617|-13.141327857971191|-28.68674659729004|-35.00546646118164|-34.27272033691406
90|a small, blue thing|-15.789676666259766|-41.80927276611328|-19.279865264892578|-19.705331802368164|-42.541015625|-42.614627838134766|-41.121726989746094
91|a small, blue thing facing to the left|-18.132648468017578|-43.791259765625|-20.93935203552246|-21.969852447509766|-44.46375274658203|-44.3972053527832|-43.46220016479492
92|a small, blue fan|-0.8000811338424683|-29.351531982421875|-6.933933258056641|-6.801704406738281|-30.794618606567383|-30.734432220458984|-29.001258850097656
93|a small, blue fan facing to the left|-1.318397879600525|-29.725784301757812|-7.333558082580566|-7.375064373016357|-31.71227264404297|-31.382766723632812|-29.72662925720215
94|a small, blue sofa|-12.055549621582031|-36.15979766845703|-13.259575843811035|-13.46710205078125|-33.43095779418945|-33.01034164428711|-32.86101531982422
95|a small, blue sofa facing to the left|-12.69068717956543|-36.67112350463867|-13.687960624694824|-14.03825569152832|-33.93965530395508|-33.41389465332031|-33.40113067626953
