|Sequence|o1_llm|o2_llm|o3_llm|o4_llm|o5_llm|o6_llm|o7_llm
56|a small, red sofa facing to the right|-9.763153076171875|-21.970502853393555|-31.567567825317383|-31.98577880859375|-30.9946346282959|-33.61665344238281|-30.952882766723633
57|a small, red sofa facing backwards|-13.819148063659668|-29.475555419921875|-36.09505844116211|-35.9434700012207|-34.89800262451172|-37.72288513183594|-34.73053741455078
58|a small, red desk|-10.275522232055664|-29.601621627807617|-33.828243255615234|-31.9306697845459|-21.692214965820312|-31.65299415588379|-29.6694278717041
59|a small, red desk facing to the right|-10.607111930847168|-30.185014724731445|-34.22568130493164|-32.18754196166992|-21.975505828857422|-31.846059799194336|-29.8732967376709
60|a small, red desk facing backwards|-14.874431610107422|-34.20292282104492|-37.821083068847656|-35.623844146728516|-31.92988395690918|-37.30757141113281|-34.50063705444336
61|a small, green thing|-23.75994873046875|-44.53702163696289|-43.692527770996094|-35.823768615722656|-43.283203125|-44.995330810546875|-37.09185791015625
62|a small, green thing facing to the right|-29.412921905517578|-49.72233963012695|-49.21549606323242|-44.62355041503906|-47.36116409301758|-48.89158248901367|-45.196075439453125
63|a small, green thing facing backwards|-24.71868896484375|-45.399375915527344|-44.77598190307617|-36.425323486328125|-44.27334213256836|-45.985511779785156|-37.51416015625
64|a small, green sofa|-11.565766334533691|-32.7882080078125|-31.60635757446289|-21.176538467407227|-32.92466354370117|-34.74384689331055|-29.377334594726562
65|a small, green sofa facing to the right|-16.30501937866211|-36.89375305175781|-35.335872650146484|-29.49493408203125|-35.74026870727539|-37.37029266357422|-34.81806182861328
66|a small, green sofa facing backwards|-11.757810592651367|-33.00743103027344|-31.846879959106445|-21.282806396484375|-33.546207427978516|-35.17945861816406|-29.56062889099121
67|a small, green desk|-11.244149208068848|-32.49050521850586|-32.98443603515625|-26.146183013916016|-29.655336380004883|-31.538925170898438|-21.13484001159668
68|a small, green desk facing to the right|-15.719841957092285|-36.30559539794922|-36.855987548828125|-33.481056213378906|-32.60310745239258|-35.05012893676758|-29.17519760131836
69|a small, green desk facing backwards|-11.4232816696167|-32.71159362792969|-33.225059509277344|-26.306432723999023|-29.937665939331055|-31.731704711914062|-21.197126388549805
70|a small thing|-19.77693748474121|-36.18334197998047|-37.67921829223633|-36.09320068359375|-37.266300201416016|-38.486854553222656|-36.16401672363281
71|a small thing facing to the right|-23.680992126464844|-41.225528717041016|-42.60499954223633|-47.26863098144531|-41.34025573730469|-42.20045471191406|-46.257835388183594
72|a small thing facing backwards|-24.535423278808594|-45.42240905761719|-47.27626419067383|-39.249691009521484|-47.152034759521484|-46.967227935791016|-38.64331817626953
73|a small sofa|-11.9176025390625|-26.93691635131836|-29.765491485595703|-27.905948638916016|-31.22126007080078|-33.23256301879883|-33.067710876464844
74|a small sofa facing to the right|-12.9171781539917|-27.74904441833496|-31.00544548034668|-33.88767623901367|-32.16005325317383|-33.97544860839844|-36.57569122314453
75|a small sofa facing backwards|-16.07686996459961|-33.30769729614258|-36.423954010009766|-28.202438354492188|-35.15999984741211|-37.55230712890625|-33.43880081176758
76|a small desk|-12.461036682128906|-31.929418563842773|-34.18875503540039|-31.37981414794922|-27.7269229888916|-30.45479393005371|-27.146270751953125
77|a small desk facing to the right|-13.222711563110352|-32.72423553466797|-35.00387954711914|-34.96561050415039|-28.286535263061523|-30.954320907592773|-31.976259231567383
78|a small desk facing backwards|-15.184199333190918|-35.732845306396484|-38.30805587768555|-31.788925170898438|-35.93507385253906|-37.22730255126953|-27.35190200805664
79|a small, blue thing|-22.33504295349121|-42.63333511352539|-37.31892395019531|-40.09504699707031|-42.52997589111328|-39.15484619140625|-41.012794494628906
80|a small, blue thing facing to the right|-23.46530532836914|-43.90846633911133|-38.16826629638672|-41.423397064208984|-43.48796081542969|-39.74498748779297|-41.942657470703125
81|a small, blue thing facing backwards|-26.357234954833984|-47.25503921508789|-45.87931823730469|-43.23439407348633|-47.20718765258789|-46.88052749633789|-45.22355270385742
82|a small, blue sofa|-9.912409782409668|-30.504711151123047|-21.982440948486328|-29.528900146484375|-33.05060577392578|-28.450916290283203|-31.31280517578125
83|a small, blue sofa facing to the right|-10.215401649475098|-30.8974552154541|-22.373241424560547|-29.837186813354492|-33.51402282714844|-28.777795791625977|-31.657262802124023
84|a small, blue sofa facing backwards|-14.595479965209961|-35.02851867675781|-30.683443069458008|-33.216796875|-37.260005950927734|-33.98572540283203|-35.66242599487305
85|a small, blue desk|-10.416258811950684|-34.386173248291016|-31.560823440551758|-30.81998062133789|-29.607131958007812|-22.325088500976562|-28.396074295043945
86|a small, blue desk facing to the right|-10.615675926208496|-34.71474838256836|-32.03045654296875|-31.124073028564453|-29.84846305847168|-22.467876434326172|-28.569726943969727
87|a small, blue desk facing backwards|-14.81829833984375|-38.39418411254883|-37.46794891357422|-34.15351104736328|-34.77564239501953|-30.775943756103516|-32.8740119934082
