|Sequence|o1_llm|o2_llm|o3_llm|o4_llm|o5_llm|o6_llm|o7_llm
17|a grey chair facing to the left|-12.51980209350586|-34.412193298339844|-13.237115859985352|-8.782905578613281|-31.772066116333008|-35.599979400634766|-27.2615909576416
18|a grey chair|-11.970552444458008|-33.88866424560547|-12.346481323242188|-7.949710369110107|-31.297584533691406|-35.056976318359375|-26.655729293823242
19|a grey chair facing to the right|-15.053985595703125|-37.23501205444336|-16.73335838317871|-14.32354736328125|-35.367454528808594|-38.821006774902344|-33.97420120239258
20|a grey desk facing forwards|-15.413244247436523|-39.07719039916992|-16.514005661010742|-11.978689193725586|-37.704345703125|-40.5115966796875|-36.75718307495117
21|a grey desk facing to the left|-12.613096237182617|-33.340843200683594|-11.406341552734375|-4.594428539276123|-33.7921257019043|-36.8791618347168|-31.281505584716797
22|a grey desk|-11.827516555786133|-32.63747787475586|-10.053335189819336|-3.397914409637451|-32.43488311767578|-35.68696212768555|-29.642478942871094
23|a grey desk facing to the right|-14.418657302856445|-35.62152099609375|-15.137046813964844|-10.816226959228516|-35.59528732299805|-38.613521575927734|-34.087486267089844
24|a green thing facing forwards|-17.86936378479004|-48.05413818359375|-17.697856903076172|-20.501522064208984|-47.52928924560547|-40.83041763305664|-42.534908294677734
25|a green thing facing to the left|-25.893810272216797|-47.150394439697266|-24.41256332397461|-22.0199031829834|-46.07516860961914|-47.287071228027344|-44.92576217651367
26|a green thing|-16.315914154052734|-37.261207580566406|-15.278249740600586|-17.288179397583008|-37.81147384643555|-38.60697555541992|-39.947967529296875
27|a green thing facing to the right|-25.699926376342773|-40.40861129760742|-24.38837432861328|-21.430255889892578|-40.807899475097656|-47.3439826965332|-45.42792892456055
28|a green chair facing forwards|-11.22041130065918|-35.81324768066406|-8.978408813476562|-10.387812614440918|-33.309532165527344|-26.933765411376953|-31.372529983520508
29|a green chair facing to the left|-13.332172393798828|-34.31446838378906|-12.65627384185791|-11.318645477294922|-32.07848358154297|-32.09051513671875|-33.91133499145508
30|a green chair|-10.242116928100586|-30.96297836303711|-8.437407493591309|-9.243278503417969|-25.958904266357422|-26.692018508911133|-30.88719367980957
31|a green chair facing to the right|-12.162651062011719|-31.65498924255371|-13.191666603088379|-11.726404190063477|-26.48224449157715|-32.03429412841797|-34.694461822509766
32|a green desk facing forwards|-3.778472661972046|-35.53291702270508|-5.163270473480225|-9.015182495117188|-34.38542175292969|-32.75693130493164|-33.04275894165039
33|a green desk facing to the left|-10.962453842163086|-33.92964553833008|-10.883086204528809|-10.752917289733887|-33.825191497802734|-36.682552337646484|-35.29720687866211
34|a green desk|-3.5933549404144287|-26.653413772583008|-4.4649248123168945|-7.908048629760742|-28.637409210205078|-30.264249801635742|-31.91758918762207
35|a green desk facing to the right|-10.611992835998535|-27.235431671142578|-10.547755241394043|-10.249661445617676|-30.94365119934082|-36.1297492980957|-34.65953063964844
36|a large thing facing forwards|-25.551971435546875|-49.89219665527344|-19.494434356689453|-27.170957565307617|-48.46943283081055|-42.87701416015625|-50.74620056152344
37|a large thing facing to the left|-26.806705474853516|-48.41984558105469|-25.925479888916016|-20.58868980407715|-45.92306137084961|-49.502342224121094|-42.25592803955078
38|a large thing|-22.070030212402344|-42.123111724853516|-15.67679500579834|-16.41863250732422|-42.153411865234375|-38.879478454589844|-38.75550842285156
39|a large chair facing forwards|-15.729751586914062|-37.78678512573242|-11.38947868347168|-18.134780883789062|-37.60922622680664|-29.4561767578125|-38.7276725769043
40|a large chair facing to the left|-12.78758716583252|-34.96526336669922|-11.683643341064453|-11.840774536132812|-33.57199478149414|-33.98241424560547|-30.136701583862305
41|a large chair|-12.074199676513672|-34.107940673828125|-10.191354751586914|-11.336254119873047|-32.909400939941406|-29.09739112854004|-29.72140884399414
42|a large desk facing forwards|-12.396081924438477|-36.55067825317383|-4.955481052398682|-12.634248733520508|-37.35724639892578|-33.27407455444336|-37.34352111816406
43|a large desk facing to the left|-13.946202278137207|-35.10816955566406|-10.337845802307129|-5.550470352172852|-35.54240798950195|-36.61289978027344|-33.8404655456543
44|a large desk|-11.54173469543457|-31.814287185668945|-4.119269847869873|-4.714843273162842|-34.31418228149414|-32.3642463684082|-32.87256622314453
45|a large, grey thing facing forwards|-30.475019454956055|-51.65397644042969|-32.66025924682617|-27.20248031616211|-52.2005729675293|-53.92036819458008|-49.10792541503906
46|a large, grey thing facing to the left|-25.157283782958984|-45.49890899658203|-26.248319625854492|-19.002681732177734|-44.70952224731445|-48.06065368652344|-39.271759033203125
47|a large, grey thing|-23.650310516357422|-43.96337127685547|-24.577190399169922|-17.90235137939453|-43.552738189697266|-46.94066619873047|-38.55427169799805
48|a large, grey chair facing forwards|-18.171537399291992|-40.780357360839844|-22.14044189453125|-15.872591972351074|-39.66086196899414|-41.22494125366211|-34.94294738769531
49|a large, grey chair facing to the left|-11.078824996948242|-33.163211822509766|-14.681647300720215|-7.676816463470459|-30.277551651000977|-34.089385986328125|-22.282421112060547
50|a large, grey chair|-10.954793930053711|-33.04774856567383|-14.481919288635254|-7.425858497619629|-30.198963165283203|-33.956024169921875|-22.203651428222656
51|a large, grey desk facing forwards|-16.7032470703125|-37.8431510925293|-17.739486694335938|-11.894572257995605|-38.67273712158203|-40.480587005615234|-33.60503387451172
52|a large, grey desk facing to the left|-11.378724098205566|-30.637420654296875|-10.099868774414062|-1.2402935028076172|-32.99905014038086|-36.07774353027344|-27.773836135864258
53|a large, grey desk|-11.206819534301758|-30.48837661743164|-9.673964500427246|-0.5816827416419983|-32.66454315185547|-35.75686264038086|-27.469623565673828
54|a large, green thing facing forwards|-23.124330520629883|-47.899024963378906|-18.46875|-22.109750747680664|-43.53522872924805|-40.486083984375|-46.07040786743164
55|a large, green thing facing to the left|-26.567113876342773|-47.049591064453125|-25.400312423706055|-24.358076095581055|-47.021385192871094|-47.0535888671875|-49.8270149230957
56|a large, green thing|-22.351238250732422|-42.08131408691406|-17.61558723449707|-20.724952697753906|-42.38679504394531|-39.65032196044922|-45.284908294677734
57|a large, green chair facing forwards|-10.098748207092285|-32.73801040649414|-9.758914947509766|-10.038969039916992|-28.291162490844727|-22.62841796875|-32.093441009521484
58|a large, green chair facing to the left|-13.030391693115234|-35.480445861816406|-15.183550834655762|-13.413372993469238|-33.753604888916016|-30.806442260742188|-37.550086975097656
59|a large, green chair|-9.971282958984375|-32.47871017456055|-9.618799209594727|-9.865455627441406|-28.222604751586914|-22.56940460205078|-32.02101135253906
60|a large, green desk facing forwards|-9.339394569396973|-34.57049560546875|-0.6805323958396912|-7.190399169921875|-32.66306686401367|-29.873258590698242|-35.19898986816406
61|a large, green desk facing to the left|-12.926624298095703|-33.79753494262695|-9.572628021240234|-10.6881685256958|-35.6314811706543|-35.004127502441406|-38.5872802734375
62|a large, green desk|-9.216127395629883|-28.35626983642578|-0.4486021399497986|-6.994479656219482|-32.342655181884766|-29.265087127685547|-34.996253967285156
63|a small thing facing forwards|-19.108999252319336|-48.741539001464844|-22.26553726196289|-24.583446502685547|-49.196266174316406|-47.307579040527344|-48.91517639160156
64|a small thing|-15.265233039855957|-37.422813415527344|-17.658428192138672|-18.666362762451172|-36.916778564453125|-42.4117431640625|-42.002349853515625
65|a small thing facing to the right|-25.951480865478516|-42.02165603637695|-24.61965560913086|-23.812829971313477|-41.70728302001953|-48.21497344970703|-46.94071960449219
66|a small chair|-11.010557174682617|-32.715248107910156|-11.52335262298584|-11.568498611450195|-28.38442611694336|-35.00403594970703|-34.591094970703125
67|a small chair facing to the right|-11.930840492248535|-33.378082275390625|-13.006412506103516|-13.221020698547363|-28.915193557739258|-36.11879348754883|-35.79971694946289
68|a small desk facing forwards|-4.596144199371338|-35.23593521118164|-10.001709938049316|-11.734148979187012|-32.7874755859375|-36.015098571777344|-36.01213455200195
69|a small desk|-4.143259048461914|-26.975318908691406|-8.63479995727539|-10.089910507202148|-30.64504623413086|-34.67940139770508|-34.521995544433594
70|a small desk facing to the right|-10.9324312210083|-27.5212459564209|-12.164318084716797|-12.00156021118164|-32.178951263427734|-36.98847198486328|-37.07945251464844
71|a small, grey thing facing forwards|-25.659223556518555|-48.75108337402344|-28.30417251586914|-28.013280868530273|-47.672489166259766|-51.72381591796875|-51.55694580078125
72|a small, grey thing|-23.856163024902344|-43.395240783691406|-23.995628356933594|-21.990684509277344|-43.04404067993164|-47.56492233276367|-45.50321960449219
73|a small, grey thing facing to the right|-26.582897186279297|-44.89906692504883|-27.221508026123047|-25.677318572998047|-44.81803894042969|-50.611358642578125|-49.042625427246094
74|a small, grey chair|-14.259695053100586|-33.96205139160156|-13.860986709594727|-12.61880874633789|-32.7559928894043|-37.393165588378906|-34.67066192626953
75|a small, grey chair facing to the right|-16.178266525268555|-35.073246002197266|-15.652212142944336|-14.861351013183594|-34.117393493652344|-39.02174758911133|-36.86783218383789
76|a small, grey desk facing forwards|-13.851334571838379|-37.619178771972656|-15.695160865783691|-14.468170166015625|-35.823402404785156|-39.75457763671875|-38.00154113769531
77|a small, grey desk|-12.847291946411133|-32.242156982421875|-13.251337051391602|-10.435140609741211|-33.67726516723633|-37.682228088378906|-35.73762130737305
78|a small, grey desk facing to the right|-14.56268310546875|-32.693939208984375|-14.92409610748291|-12.279267311096191|-34.978458404541016|-39.21651840209961|-37.16094207763672
79|a small, green thing facing forwards|-17.62729263305664|-48.1365966796875|-21.531005859375|-22.097126007080078|-46.17718505859375|-45.47197723388672|-44.94853210449219
80|a small, green thing|-16.63431739807129|-38.76092529296875|-19.840106964111328|-19.610862731933594|-37.23316955566406|-43.72412109375|-42.528106689453125
81|a small, green thing facing to the right|-24.873517990112305|-39.964454650878906|-24.615938186645508|-22.691633224487305|-38.39580154418945|-46.73063278198242|-44.84296417236328
82|a small, green chair|-9.56527328491211|-30.912595748901367|-12.02478313446045|-11.004022598266602|-21.053966522216797|-31.739675521850586|-32.22593688964844
83|a small, green chair facing to the right|-9.897534370422363|-31.076793670654297|-12.437088012695312|-11.372272491455078|-21.169355392456055|-32.113773345947266|-32.370994567871094
84|a small, green desk facing forwards|-0.582070529460907|-32.545475006103516|-6.750415802001953|-8.027864456176758|-29.910236358642578|-32.52490234375|-31.357948303222656
85|a small, green desk|-0.48165008425712585|-21.359865188598633|-6.43062686920166|-7.480916500091553|-26.595924377441406|-31.961820602416992|-30.97283935546875
86|a small, green desk facing to the right|-8.898181915283203|-21.446889877319336|-10.145803451538086|-8.999619483947754|-26.955371856689453|-33.51548385620117|-32.91288375854492
