|Sequence|o1_llm|o2_llm|o3_llm|o4_llm|o5_llm|o6_llm|o7_llm
34|a blue sofa facing backwards|-41.52641296386719|-38.63313293457031|-17.408750534057617|-15.942214965820312|-35.13151168823242|-37.84585189819336|-36.396240234375
35|a blue sofa facing to the left|-37.64612579345703|-34.258026123046875|-9.985503196716309|-12.337519645690918|-29.272937774658203|-27.64895248413086|-31.14133644104004
36|a large, red thing|-44.64012908935547|-42.53207015991211|-21.57841682434082|-15.721388816833496|-42.353858947753906|-44.24726486206055|-35.73649215698242
37|a large, red thing facing backwards|-45.779422760009766|-43.564186096191406|-22.617952346801758|-16.362154006958008|-43.36139678955078|-45.29899978637695|-36.31554412841797
38|a large, red thing facing to the left|-50.65993881225586|-48.37443161010742|-27.500822067260742|-23.28443145751953|-47.90623092651367|-49.59244918823242|-42.77738952636719
39|a large, red fan|-32.40134048461914|-29.929975509643555|-9.438026428222656|-0.8431103229522705|-33.47111511230469|-34.89687728881836|-29.867534637451172
40|a large, red fan facing backwards|-32.61744689941406|-30.168594360351562|-9.820707321166992|-1.2014122009277344|-33.90746307373047|-35.31061935424805|-30.2435245513916
41|a large, red fan facing to the left|-37.04802703857422|-34.82737350463867|-14.676417350769043|-8.814713478088379|-37.31505584716797|-38.179508209228516|-34.528770446777344
42|a large, red sofa|-32.984439849853516|-30.698299407958984|-11.433385848999023|-6.604915142059326|-29.085771560668945|-32.18149948120117|-21.38496208190918
43|a large, red sofa facing backwards|-33.20705032348633|-30.854768753051758|-11.791765213012695|-6.793875694274902|-29.204879760742188|-32.37909698486328|-21.46173858642578
44|a large, red sofa facing to the left|-38.571800231933594|-36.065460205078125|-16.40945053100586|-13.046343803405762|-35.353668212890625|-37.882293701171875|-29.90346908569336
45|a large, green thing|-46.51512908935547|-42.064308166503906|-21.206769943237305|-22.60150909423828|-41.831298828125|-43.23712158203125|-41.56220626831055
46|a large, green thing facing backwards|-51.35573959350586|-50.137474060058594|-26.830711364746094|-25.44949722290039|-51.02432632446289|-48.080841064453125|-44.57176208496094
47|a large, green thing facing to the left|-47.93376541137695|-43.108516693115234|-22.469175338745117|-24.28790855407715|-42.9467658996582|-44.52090072631836|-42.99964904785156
48|a large, green fan|-35.483856201171875|-29.20721435546875|-11.617524147033691|-12.348479270935059|-34.258358001708984|-34.313262939453125|-32.69789123535156
49|a large, green fan facing backwards|-39.75531768798828|-35.83686828613281|-15.953689575195312|-15.48232650756836|-38.608551025390625|-38.147090911865234|-35.897727966308594
50|a large, green fan facing to the left|-35.75392150878906|-29.409692764282227|-12.003353118896484|-12.785811424255371|-34.64261245727539|-34.742679595947266|-33.19868850708008
51|a large, green sofa|-36.140682220458984|-33.78522491455078|-13.256869316101074|-14.063576698303223|-30.1791934967041|-33.19478225708008|-31.33757209777832
52|a large, green sofa facing backwards|-39.96355438232422|-38.03227233886719|-16.978303909301758|-16.92252540588379|-37.73859786987305|-37.479347229003906|-33.896705627441406
53|a large, green sofa facing to the left|-36.468788146972656|-34.08241271972656|-13.75393009185791|-14.57099723815918|-30.397693634033203|-33.499046325683594|-31.710004806518555
54|a large thing|-42.67108917236328|-41.55070877075195|-15.423788070678711|-16.06340789794922|-40.570438385009766|-37.700660705566406|-35.91496276855469
55|a large thing facing backwards|-47.23638153076172|-48.43949508666992|-27.813724517822266|-19.789152145385742|-48.874267578125|-49.22338104248047|-39.275047302246094
56|a large thing facing to the left|-47.17557907104492|-45.29653549194336|-20.292627334594727|-26.602210998535156|-43.96049880981445|-41.16447830200195|-45.79447937011719
57|a large fan|-33.51028060913086|-32.02400588989258|-4.7552571296691895|-4.829651832580566|-37.24725341796875|-34.158485412597656|-34.40446472167969
58|a large fan facing backwards|-37.44621276855469|-36.43316650390625|-14.489156723022461|-5.522953987121582|-39.44384765625|-39.56193161010742|-35.209869384765625
59|a large fan facing to the left|-34.81003952026367|-33.08292007446289|-5.948436260223389|-10.190450668334961|-38.642208099365234|-34.883323669433594|-37.691261291503906
60|a large sofa|-34.55572509765625|-34.10710144042969|-9.103575706481934|-9.675122261047363|-32.34553527832031|-28.20980453491211|-27.06917953491211
61|a large sofa facing backwards|-36.16828918457031|-36.80096435546875|-14.3800048828125|-10.076949119567871|-37.18693923950195|-37.89813995361328|-27.33251190185547
62|a large sofa facing to the left|-35.891265869140625|-34.889808654785156|-9.70207405090332|-13.53951644897461|-32.986751556396484|-28.641925811767578|-32.705101013183594
63|a large, blue thing|-43.59819412231445|-41.33369827270508|-16.547317504882812|-19.610395431518555|-41.44896697998047|-38.15020751953125|-40.67280578613281
64|a large, blue thing facing backwards|-51.76769256591797|-48.06971740722656|-27.353897094726562|-25.740047454833984|-48.98917007446289|-48.69004821777344|-47.39765930175781
65|a large, blue thing facing to the left|-44.652793884277344|-42.62278747558594|-17.371639251708984|-21.28403091430664|-42.42045974731445|-38.84452438354492|-41.969329833984375
66|a large, blue fan|-30.1928653717041|-29.244258880615234|-0.6628726124763489|-7.4523491859436035|-32.28696823120117|-31.088516235351562|-31.24331283569336
67|a large, blue fan facing backwards|-36.530792236328125|-35.27090072631836|-12.876415252685547|-13.865355491638184|-37.617218017578125|-37.43434143066406|-36.0971794128418
68|a large, blue fan facing to the left|-30.410411834716797|-29.402753829956055|-1.1784318685531616|-7.85415506362915|-32.559600830078125|-31.495519638061523|-31.588672637939453
69|a large, blue sofa|-33.381690979003906|-31.764854431152344|-7.806347370147705|-11.163515090942383|-28.013233184814453|-22.429174423217773|-28.433982849121094
70|a large, blue sofa facing backwards|-39.368186950683594|-38.1777229309082|-16.30197525024414|-16.609434127807617|-36.80263900756836|-34.32206344604492|-35.023983001708984
71|a large, blue sofa facing to the left|-33.56542205810547|-31.888151168823242|-8.26130199432373|-11.451141357421875|-28.143760681152344|-22.599971771240234|-28.702348709106445
72|a small, red thing|-46.31527328491211|-46.3454704284668|-23.245162963867188|-20.984134674072266|-45.7938232421875|-46.00736618041992|-43.580841064453125
73|a small, red thing facing to the left|-50.40815734863281|-50.11880874633789|-27.614809036254883|-27.370128631591797|-48.83868408203125|-50.30310821533203|-48.799224853515625
74|a small, red fan|-36.06513977050781|-35.92454528808594|-13.117043495178223|-9.743916511535645|-36.78474426269531|-36.32362365722656|-34.726295471191406
75|a small, red fan facing to the left|-37.89215087890625|-37.472843170166016|-15.403610229492188|-13.096524238586426|-38.10127258300781|-38.374691009521484|-37.192447662353516
76|a small, red sofa|-37.20623016357422|-37.00354766845703|-13.981161117553711|-13.791031837463379|-35.15302658081055|-36.14988327026367|-33.049312591552734
77|a small, red sofa facing to the left|-39.94563674926758|-39.21158981323242|-16.437450408935547|-16.836299896240234|-36.8636589050293|-38.813018798828125|-36.30807113647461
78|a small, green thing|-44.513450622558594|-37.88587188720703|-18.715087890625|-18.293582916259766|-37.124176025390625|-42.60594177246094|-41.69705581665039
79|a small, green thing facing to the left|-45.8592529296875|-38.97735595703125|-20.694116592407227|-20.280765533447266|-38.171844482421875|-44.478458404541016|-43.705867767333984
80|a small, green fan|-31.494951248168945|-21.977853775024414|-8.074300765991211|-6.321994304656982|-29.718963623046875|-31.58981704711914|-31.00590705871582
81|a small, green fan facing to the left|-31.839941024780273|-22.336591720581055|-8.430516242980957|-6.593997001647949|-30.259597778320312|-32.0797233581543|-31.456193923950195
82|a small, green sofa|-36.41191864013672|-29.35242462158203|-10.635910034179688|-9.846165657043457|-21.360578536987305|-31.221031188964844|-30.382078170776367
83|a small, green sofa facing to the left|-36.82628631591797|-29.794639587402344|-11.109086990356445|-10.235857009887695|-21.68467140197754|-31.45575523376465|-30.65809440612793
84|a small thing|-35.94035720825195|-37.493228912353516|-17.153667449951172|-17.21670150756836|-36.420318603515625|-40.65785217285156|-39.18292236328125
85|a small thing facing to the left|-42.72567367553711|-42.43268966674805|-22.7399959564209|-23.437349319458008|-41.494354248046875|-45.543949127197266|-44.956417083740234
86|a small fan|-25.36341667175293|-27.437053680419922|-8.765727996826172|-9.1040678024292|-32.69340133666992|-33.2580680847168|-31.960674285888672
87|a small fan facing to the left|-26.947872161865234|-28.610431671142578|-10.573863983154297|-10.576918601989746|-34.11809158325195|-35.112911224365234|-33.953590393066406
88|a small sofa|-33.60991668701172|-33.46006393432617|-12.383432388305664|-11.959341049194336|-27.91010284423828|-34.043617248535156|-32.914817810058594
89|a small sofa facing to the left|-34.78071212768555|-34.21580123901367|-13.628232955932617|-13.141327857971191|-28.68674659729004|-35.00546646118164|-34.27272033691406
90|a small, blue thing|-36.668582916259766|-41.80927276611328|-19.279865264892578|-19.705331802368164|-42.541015625|-42.614627838134766|-41.121726989746094
91|a small, blue thing facing to the left|-39.01155471801758|-43.791259765625|-20.93935203552246|-21.969852447509766|-44.46375274658203|-44.3972053527832|-43.46220016479492
92|a small, blue fan|-21.678985595703125|-29.351531982421875|-6.933933258056641|-6.801704406738281|-30.794618606567383|-30.734432220458984|-29.001258850097656
93|a small, blue fan facing to the left|-22.197301864624023|-29.725784301757812|-7.333558082580566|-7.375064373016357|-31.71227264404297|-31.382766723632812|-29.72662925720215
94|a small, blue sofa|-32.93445587158203|-36.15979766845703|-13.259575843811035|-13.46710205078125|-33.43095779418945|-33.01034164428711|-32.86101531982422
95|a small, blue sofa facing to the left|-33.56959533691406|-36.67112350463867|-13.687960624694824|-14.03825569152832|-33.93965530395508|-33.41389465332031|-33.40113067626953
