|Sequence|o1_llm|o2_llm|o3_llm|o4_llm|o5_llm|o6_llm|o7_llm
19|a green chair facing backwards|-15.334434509277344|-35.348628997802734|-35.248043060302734|-37.13819122314453|-15.293678283691406|-14.264944076538086|-35.763031005859375
20|a green fan facing forwards|-19.698942184448242|-40.247215270996094|-42.405784606933594|-40.75154495239258|-16.61333465576172|-13.756453514099121|-37.51890563964844
21|a green fan facing to the left|-13.558571815490723|-34.797481536865234|-33.78262710571289|-35.03277587890625|-9.541878700256348|-4.23314905166626|-30.92987632751465
22|a green fan|-12.911733627319336|-34.17817306518555|-32.13220977783203|-33.892242431640625|-8.399080276489258|-3.3334898948669434|-30.112686157226562
23|a green fan facing backwards|-18.066110610961914|-38.59742736816406|-41.83016586303711|-39.18418884277344|-14.719913482666016|-13.145474433898926|-35.654170989990234
24|a thing facing forwards|-30.067800521850586|-46.79597473144531|-50.612937927246094|-43.7625617980957|-28.07982063293457|-27.234018325805664|-42.14186096191406
25|a thing facing to the left|-23.209306716918945|-46.174163818359375|-43.78578186035156|-51.17977523803711|-27.297908782958984|-20.510665893554688|-49.07719802856445
26|a thing|-15.36512565612793|-36.656070709228516|-37.156837463378906|-37.7913818359375|-15.084281921386719|-15.310569763183594|-36.893680572509766
27|a thing facing backwards|-27.836389541625977|-40.564369201660156|-50.732566833496094|-50.2358512878418|-22.184528350830078|-26.364511489868164|-48.779396057128906
28|a chair facing forwards|-15.850824356079102|-33.42210388183594|-37.023685455322266|-29.699615478515625|-13.435480117797852|-14.483987808227539|-30.565738677978516
29|a chair facing to the left|-7.47509241104126|-32.282737731933594|-28.884523391723633|-35.54426574707031|-13.397589683532715|-9.478105545043945|-33.316993713378906
30|a chair|-5.266754627227783|-26.763561248779297|-27.253765106201172|-28.10675048828125|-9.424155235290527|-7.987782955169678|-29.092979431152344
31|a chair facing backwards|-14.251736640930176|-27.273996353149414|-37.309608459472656|-36.95436477661133|-11.451147079467773|-12.462629318237305|-33.47922897338867
32|a fan facing forwards|-16.74268913269043|-35.850894927978516|-42.3388786315918|-35.89368438720703|-12.661802291870117|-15.331523895263672|-28.805131912231445
33|a fan facing to the left|-16.78855323791504|-34.8106575012207|-36.52640151977539|-39.91472625732422|-11.847810745239258|-7.08945369720459|-34.47996139526367
34|a fan|-13.718278884887695|-30.156997680664062|-35.14695358276367|-34.561988830566406|-5.269382953643799|-6.4280009269714355|-27.903114318847656
35|a fan facing backwards|-16.013887405395508|-31.175334930419922|-41.10845184326172|-40.57717514038086|-6.962120532989502|-14.48811149597168|-35.78572082519531
36|a blue thing facing forwards|-26.94122314453125|-45.51762008666992|-47.685340881347656|-42.208580017089844|-24.015094757080078|-22.182727813720703|-42.38385772705078
37|a blue thing facing to the left|-20.365633010864258|-44.5942268371582|-41.818111419677734|-39.66255187988281|-22.579641342163086|-19.910537719726562|-40.388450622558594
38|a blue thing|-15.226749420166016|-36.337249755859375|-37.274566650390625|-36.15449523925781|-14.754323959350586|-15.948612213134766|-36.055912017822266
39|a blue thing facing backwards|-25.385272979736328|-38.67716979980469|-46.04645538330078|-41.25821304321289|-17.624195098876953|-19.00151824951172|-39.32429122924805
40|a blue chair facing forwards|-13.13891315460205|-32.98894500732422|-37.613304138183594|-34.20546340942383|-14.764644622802734|-15.791952133178711|-35.156471252441406
41|a blue chair facing to the left|-4.360714912414551|-31.0158634185791|-31.42477035522461|-29.95382308959961|-9.723309516906738|-10.214167594909668|-30.060171127319336
42|a blue chair|-2.6265623569488525|-26.382776260375977|-29.92076873779297|-28.989770889282227|-8.388401985168457|-9.246617317199707|-28.90753746032715
43|a blue chair facing backwards|-12.212091445922852|-26.5914363861084|-35.73094940185547|-32.42845916748047|-11.08369255065918|-13.013339042663574|-32.82493591308594
44|a blue fan facing forwards|-17.29732894897461|-35.27569580078125|-37.78925704956055|-33.9569091796875|-10.584911346435547|-12.665313720703125|-33.264198303222656
45|a blue fan facing to the left|-16.08431625366211|-34.1510124206543|-36.06644821166992|-32.977169036865234|-9.16015625|-11.14840030670166|-31.962692260742188
46|a blue fan|-13.572626113891602|-30.121206283569336|-33.47342300415039|-30.295082092285156|-3.623936653137207|-8.375716209411621|-28.6157169342041
47|a blue fan facing backwards|-14.835630416870117|-30.81462860107422|-34.94692611694336|-31.716995239257812|-4.662204265594482|-9.214963912963867|-29.540294647216797
48|a large, grey thing facing to the left|-26.68548011779785|-49.23011779785156|-46.08116149902344|-47.70235824584961|-27.279605865478516|-25.10808753967285|-47.26823043823242
49|a large, grey thing|-24.346576690673828|-44.93675231933594|-44.300880432128906|-43.52518081665039|-23.00506019592285|-23.492206573486328|-43.056053161621094
50|a large, grey thing facing backwards|-27.529001235961914|-46.35142517089844|-48.96717834472656|-47.515811920166016|-24.815507888793945|-27.535903930664062|-46.89284896850586
51|a large, grey chair facing to the left|-15.512911796569824|-39.709877014160156|-35.593448638916016|-37.76298141479492|-17.997892379760742|-16.793134689331055|-37.072471618652344
52|a large, grey chair|-14.719864845275879|-36.81727981567383|-35.10819625854492|-34.613101959228516|-15.820042610168457|-15.604052543640137|-34.66327667236328
53|a large, grey chair facing backwards|-17.079185485839844|-37.17942810058594|-38.78128433227539|-38.23422622680664|-17.495542526245117|-17.935588836669922|-37.16505432128906
54|a large, grey fan facing to the left|-19.252506256103516|-39.98356246948242|-37.39860153198242|-38.17342758178711|-15.89883041381836|-13.515129089355469|-35.84408187866211
55|a large, grey fan|-16.946407318115234|-37.48514175415039|-36.130062103271484|-34.97115707397461|-12.86812686920166|-12.879424095153809|-32.507511138916016
56|a large, grey fan facing backwards|-19.269676208496094|-39.22443771362305|-38.779232025146484|-38.28538513183594|-14.57862377166748|-16.150285720825195|-35.99943923950195
57|a large, green thing facing to the left|-25.916501998901367|-46.875450134277344|-37.69564437866211|-42.27683639526367|-23.646495819091797|-17.34754753112793|-40.347679138183594
58|a large, green thing|-24.650774002075195|-45.86144256591797|-36.65089416503906|-40.48992156982422|-22.320327758789062|-16.353330612182617|-39.15754699707031
59|a large, green thing facing backwards|-32.344993591308594|-50.76670837402344|-47.19285202026367|-47.91032791137695|-28.617782592773438|-26.21540069580078|-46.06633377075195
60|a large, green chair facing to the left|-12.153952598571777|-34.24687957763672|-22.356496810913086|-29.1531982421875|-12.529513359069824|-6.376564979553223|-28.007152557373047
61|a large, green chair|-12.031305313110352|-34.10960388183594|-22.203155517578125|-28.938888549804688|-12.13589859008789|-6.198771953582764|-27.77333641052246
62|a large, green chair facing backwards|-18.40483283996582|-38.41986083984375|-33.45201110839844|-36.064178466796875|-17.0856990814209|-12.440862655639648|-33.8282585144043
63|a large, green fan facing to the left|-17.430830001831055|-37.44247817993164|-30.27785873413086|-33.65749740600586|-10.593833923339844|-0.7847907543182373|-26.303573608398438
64|a large, green fan|-17.19761085510254|-37.245849609375|-29.896358489990234|-33.30821990966797|-10.314720153808594|-0.6477810740470886|-26.162012100219727
65|a large, green fan facing backwards|-21.885494232177734|-41.088035583496094|-37.91872787475586|-39.008338928222656|-16.054288864135742|-9.839232444763184|-33.05653381347656
66|a large thing facing to the left|-21.746633529663086|-46.76479721069336|-43.33399963378906|-44.34374237060547|-26.979387283325195|-20.71038055419922|-45.597198486328125
67|a large thing|-15.415865898132324|-37.431488037109375|-38.2010498046875|-39.58863830566406|-15.347212791442871|-16.491558074951172|-39.18564987182617
68|a large thing facing backwards|-25.809608459472656|-41.458717346191406|-50.915374755859375|-45.91399383544922|-21.95581817626953|-27.27887725830078|-44.804622650146484
69|a large chair facing to the left|-6.796781539916992|-33.05771255493164|-28.808555603027344|-32.58121871948242|-13.610984802246094|-11.471793174743652|-33.47601318359375
70|a large chair|-5.2601423263549805|-28.61466407775879|-27.569129943847656|-30.886268615722656|-10.713404655456543|-10.579315185546875|-31.614757537841797
71|a large chair facing backwards|-12.48788070678711|-29.134235382080078|-36.171897888183594|-34.034786224365234|-11.70893669128418|-14.336554527282715|-33.97019577026367
72|a large fan facing to the left|-16.868913650512695|-35.193599700927734|-35.98039627075195|-34.61106491088867|-10.53343677520752|-6.480662822723389|-31.360933303833008
73|a large fan|-14.8699312210083|-31.7459716796875|-35.327598571777344|-32.8330192565918|-5.211617946624756|-6.087129592895508|-29.500221252441406
74|a large fan facing backwards|-16.062746047973633|-32.272071838378906|-40.129432678222656|-34.896507263183594|-5.948154449462891|-13.527000427246094|-31.20258140563965
75|a large, blue thing facing to the left|-18.223812103271484|-42.144195556640625|-42.219825744628906|-41.367252349853516|-22.104990005493164|-23.93480110168457|-41.65715789794922
76|a large, blue thing|-16.152957916259766|-36.62103271484375|-40.157958984375|-39.23655319213867|-15.703190803527832|-20.957691192626953|-38.030757904052734
77|a large, blue thing facing backwards|-25.029407501220703|-37.43543243408203|-45.317161560058594|-44.02207946777344|-17.187143325805664|-22.931198120117188|-40.0499382019043
78|a large, blue chair facing to the left|-0.7814275026321411|-29.446210861206055|-29.468095779418945|-27.657987594604492|-8.193283081054688|-10.977092742919922|-27.07037925720215
79|a large, blue chair|-0.599647045135498|-22.027368545532227|-29.25556182861328|-27.463247299194336|-7.476346015930176|-10.758136749267578|-26.87967300415039
80|a large, blue chair facing backwards|-9.132830619812012|-22.052745819091797|-32.96015167236328|-30.973360061645508|-8.638860702514648|-13.642611503601074|-30.40261459350586
81|a large, blue fan facing to the left|-12.165528297424316|-32.16358184814453|-34.68843460083008|-34.00958251953125|-7.776188850402832|-11.943801879882812|-31.433475494384766
82|a large, blue fan|-10.23884105682373|-27.939645767211914|-32.928123474121094|-30.6212158203125|-0.49073120951652527|-9.149564743041992|-26.388635635375977
83|a large, blue fan facing backwards|-10.937434196472168|-28.25020408630371|-33.583702087402344|-31.144447326660156|-0.9065001606941223|-9.526995658874512|-26.581146240234375
84|a small, grey thing facing forwards|-22.6940860748291|-41.69984436035156|-42.50162124633789|-38.42765426635742|-19.228477478027344|-21.077138900756836|-37.72853469848633
85|a small, grey thing|-21.180835723876953|-40.558380126953125|-40.997989654541016|-37.457664489746094|-18.147357940673828|-19.809541702270508|-37.061588287353516
86|a small, grey chair facing forwards|-10.034951210021973|-29.1129093170166|-30.339567184448242|-22.462602615356445|-8.827264785766602|-9.85949993133545|-27.441730499267578
87|a small, grey chair|-9.797320365905762|-28.91901206970215|-30.03691864013672|-22.208932876586914|-8.548416137695312|-9.546086311340332|-27.1630916595459
88|a small, grey fan facing forwards|-10.016977310180664|-30.05018424987793|-31.0350284576416|-26.61017608642578|-5.763390064239502|-8.352102279663086|-21.853557586669922
89|a small, grey fan|-9.765986442565918|-29.88526153564453|-30.753793716430664|-26.153297424316406|-5.635268688201904|-8.206402778625488|-21.765090942382812
90|a small, green thing facing forwards|-27.76630401611328|-46.843902587890625|-48.7564811706543|-48.156898498535156|-25.365856170654297|-28.532302856445312|-47.475563049316406
91|a small, green thing|-22.89974594116211|-42.49734878540039|-42.924217224121094|-44.574974060058594|-20.66387176513672|-22.3255672454834|-43.47273254394531
92|a small, green chair facing forwards|-17.260353088378906|-36.54045104980469|-36.447349548339844|-36.76124572753906|-14.354891777038574|-16.929460525512695|-36.82353210449219
93|a small, green chair|-13.359063148498535|-33.27076721191406|-32.76015853881836|-34.55600357055664|-11.561326026916504|-12.925819396972656|-34.39130401611328
94|a small, green fan facing forwards|-16.504941940307617|-37.23723602294922|-38.192848205566406|-39.0489387512207|-12.993337631225586|-16.442121505737305|-35.0474853515625
95|a small, green fan|-14.0476713180542|-34.28572463989258|-36.22272491455078|-37.932857513427734|-10.284918785095215|-11.261560440063477|-33.80098342895508
96|a small thing facing forwards|-24.10370635986328|-44.446502685546875|-45.824703216552734|-41.71346664428711|-23.42924690246582|-23.940860748291016|-41.11247634887695
97|a small thing|-20.114971160888672|-39.82925796508789|-40.682647705078125|-37.098487854003906|-17.74962615966797|-19.05132293701172|-36.88410568237305
98|a small chair facing forwards|-12.481826782226562|-33.032066345214844|-33.59572219848633|-28.415109634399414|-12.194953918457031|-13.22823715209961|-30.389925003051758
99|a small chair|-11.386962890625|-32.032039642333984|-32.139949798583984|-26.93479347229004|-10.922905921936035|-11.824735641479492|-29.714096069335938
100|a small fan facing forwards|-15.516648292541504|-35.211219787597656|-36.8476676940918|-35.96029281616211|-9.876203536987305|-11.819217681884766|-28.181079864501953
101|a small fan|-14.867446899414062|-34.5927848815918|-35.95295715332031|-35.16089630126953|-9.1442232131958|-11.208534240722656|-27.621767044067383
102|a small, blue thing facing forwards|-26.876802444458008|-46.4387092590332|-46.7928466796875|-45.45215606689453|-22.72902488708496|-24.69480323791504|-45.51646423339844
103|a small, blue thing|-22.610523223876953|-41.94233322143555|-42.43447494506836|-43.763885498046875|-19.6591796875|-20.991458892822266|-43.80641555786133
104|a small, blue chair facing forwards|-14.940079689025879|-36.1328125|-37.199806213378906|-35.153053283691406|-12.454565048217773|-15.482887268066406|-36.008270263671875
105|a small, blue chair|-12.117154121398926|-32.526283264160156|-34.53949737548828|-34.58172607421875|-11.088302612304688|-12.8114652633667|-35.04000473022461
106|a small, blue fan facing forwards|-16.021730422973633|-35.3260612487793|-37.31340789794922|-36.84321975708008|-10.625438690185547|-14.407024383544922|-34.52429962158203
107|a small, blue fan|-15.239306449890137|-34.025814056396484|-35.85519027709961|-36.20376205444336|-9.607698440551758|-12.87363338470459|-34.181915283203125
