|Sequence|o1_llm|o2_llm|o3_llm|o4_llm|o5_llm|o6_llm|o7_llm
26|a green thing|-19.191682815551758|-18.437759399414062|-18.130111694335938|-35.79126739501953|-38.26173400878906|-38.37067413330078|-35.494361877441406
27|a green thing facing backwards|-26.664287567138672|-25.935287475585938|-25.89695167541504|-46.41520690917969|-47.768253326416016|-45.68669128417969|-45.66969299316406
28|a green fan facing forwards|-18.093713760375977|-18.020015716552734|-18.290082931518555|-39.84785461425781|-36.887386322021484|-37.32573318481445|-35.08525848388672
29|a green fan facing to the left|-11.965681076049805|-11.802659034729004|-12.016854286193848|-32.47449493408203|-30.83944320678711|-31.353622436523438|-27.721656799316406
30|a green fan|-10.98421859741211|-10.658454895019531|-10.6580171585083|-30.57442283630371|-29.347734451293945|-30.493616104125977|-25.894351959228516
31|a green fan facing backwards|-17.7774658203125|-17.758831024169922|-17.85454750061035|-40.30890655517578|-38.19451141357422|-36.86293029785156|-35.874298095703125
32|a green desk facing forwards|-15.50722885131836|-16.682353973388672|-17.222030639648438|-33.62501525878906|-36.47015380859375|-36.47203826904297|-34.93714904785156
33|a green desk facing to the left|-10.651424407958984|-11.334829330444336|-11.892622947692871|-26.693374633789062|-32.38360595703125|-32.74103546142578|-28.92348861694336
34|a green desk|-9.666862487792969|-9.991493225097656|-10.266377449035645|-25.08595085144043|-30.306589126586914|-31.249330520629883|-27.08507537841797
35|a green desk facing backwards|-15.47862434387207|-16.49006462097168|-16.846778869628906|-34.61217498779297|-37.22937774658203|-35.32084274291992|-35.06509017944336
36|a thing facing forwards|-20.65350341796875|-22.259305953979492|-26.69781494140625|-49.05198669433594|-43.44703674316406|-45.729679107666016|-48.44732666015625
37|a thing facing to the left|-30.339441299438477|-29.335044860839844|-28.184410095214844|-42.186344146728516|-49.540489196777344|-46.70600509643555|-41.05274200439453
38|a thing|-15.492578506469727|-16.744646072387695|-14.781892776489258|-37.074668884277344|-37.11114501953125|-36.369117736816406|-36.62409591674805
39|a thing facing backwards|-28.394784927368164|-29.208219528198242|-20.64739990234375|-48.44732666015625|-49.48363494873047|-40.638397216796875|-47.90706253051758
40|a fan facing forwards|-17.179054260253906|-13.466224670410156|-16.349824905395508|-41.38287353515625|-29.12619400024414|-32.89811325073242|-37.029327392578125
41|a fan facing to the left|-19.08119773864746|-16.919469833374023|-16.498167037963867|-35.179588317871094|-35.78728485107422|-32.98278045654297|-29.22538948059082
42|a fan|-14.945671081542969|-11.210260391235352|-11.311799049377441|-33.993675231933594|-26.9409236907959|-27.135835647583008|-28.21595001220703
43|a fan facing backwards|-17.739225387573242|-16.15005111694336|-12.475091934204102|-41.17224884033203|-36.65105438232422|-27.90469741821289|-37.37125015258789
44|a desk facing forwards|-7.1013264656066895|-9.003304481506348|-12.71318244934082|-36.23390579223633|-32.815006256103516|-33.318260192871094|-35.14543151855469
45|a desk facing to the left|-17.218820571899414|-16.737661361694336|-12.632589340209961|-28.891279220581055|-37.186187744140625|-35.57245635986328|-32.19252014160156
46|a desk|-5.420480728149414|-6.761960029602051|-5.472804069519043|-27.85137939453125|-30.36603546142578|-30.146730422973633|-30.3542423248291
47|a desk facing backwards|-16.617786407470703|-17.497539520263672|-6.880712985992432|-37.116607666015625|-36.723209381103516|-31.654354095458984|-34.8272590637207
48|a blue thing facing forwards|-21.171756744384766|-18.15129852294922|-21.49436378479004|-41.08201217651367|-38.625572204589844|-41.035091400146484|-41.96722412109375
49|a blue thing facing to the left|-25.637832641601562|-28.53713607788086|-25.95437240600586|-42.28264236450195|-47.51396560668945|-48.34408187866211|-44.99917221069336
50|a blue thing|-18.972881317138672|-15.694053649902344|-18.062978744506836|-38.41148376464844|-36.3631706237793|-39.27644348144531|-39.2210693359375
51|a blue thing facing backwards|-24.569204330444336|-25.98874282836914|-21.198423385620117|-43.30014419555664|-45.21442794799805|-45.61227035522461|-44.23151397705078
52|a blue fan facing forwards|-13.26264762878418|-13.590645790100098|-11.510018348693848|-32.42652893066406|-25.76891326904297|-30.107133865356445|-31.312820434570312
53|a blue fan facing to the left|-17.337970733642578|-18.98101043701172|-15.077189445495605|-34.90289306640625|-33.75330352783203|-36.40496063232422|-35.04310607910156
54|a blue fan|-12.421873092651367|-12.11695671081543|-10.541268348693848|-31.36810302734375|-24.986209869384766|-29.642560958862305|-30.351755142211914
55|a blue fan facing backwards|-16.227638244628906|-19.270729064941406|-13.51661205291748|-34.862586975097656|-33.98759078979492|-36.2137451171875|-34.20291519165039
56|a blue desk facing forwards|-9.55548095703125|-4.089844703674316|-10.765388488769531|-30.94217872619629|-29.5400333404541|-32.43660354614258|-32.994510650634766
57|a blue desk facing to the left|-15.461875915527344|-14.431203842163086|-15.72856330871582|-34.29692840576172|-35.792381286621094|-37.32940673828125|-37.25770568847656
58|a blue desk|-8.660847663879395|-3.0176455974578857|-9.818812370300293|-29.87623405456543|-27.852811813354492|-31.603790283203125|-31.42314338684082
59|a blue desk facing backwards|-14.84408950805664|-13.67896556854248|-13.194097518920898|-34.25109100341797|-35.70850372314453|-36.135623931884766|-36.40908432006836
60|a large, grey thing facing forwards|-18.703792572021484|-25.80111312866211|-24.457015991210938|-43.86641311645508|-46.76960372924805|-45.099754333496094|-44.95363235473633
61|a large, grey thing|-17.59581184387207|-24.18166160583496|-23.069801330566406|-42.04309844970703|-45.05277633666992|-43.44770812988281|-42.954490661621094
62|a large, grey thing facing backwards|-28.287031173706055|-33.27397918701172|-30.398563385009766|-50.66246795654297|-53.56062698364258|-50.70591735839844|-50.914791107177734
63|a large, grey fan facing forwards|-15.836227416992188|-20.960596084594727|-19.086124420166016|-39.068580627441406|-37.87143325805664|-35.41358184814453|-34.942665100097656
64|a large, grey fan|-15.174104690551758|-20.120424270629883|-17.76910400390625|-38.01884460449219|-37.21798324584961|-34.83302688598633|-34.34251022338867
65|a large, grey fan facing backwards|-19.62319564819336|-22.40278434753418|-18.90613555908203|-40.950531005859375|-41.86235427856445|-36.9026985168457|-37.96297836303711
66|a large, grey desk facing forwards|-1.4835916757583618|-12.233637809753418|-11.766791343688965|-29.393728256225586|-34.04963302612305|-32.86463928222656|-31.20156478881836
67|a large, grey desk|-1.1379863023757935|-11.75129222869873|-11.191462516784668|-28.681711196899414|-33.35857391357422|-32.322391510009766|-30.66708755493164
68|a large, grey desk facing backwards|-13.647930145263672|-21.053762435913086|-20.532894134521484|-39.00694274902344|-42.915199279785156|-41.221981048583984|-40.14446258544922
69|a large, red thing facing forwards|-31.609041213989258|-30.050907135009766|-24.405027389526367|-47.52367401123047|-48.08637619018555|-45.16477584838867|-46.54981994628906
70|a large, red thing|-26.682157516479492|-25.253070831298828|-16.791582107543945|-41.87636947631836|-43.131805419921875|-37.8150634765625|-40.490936279296875
71|a large, red thing facing backwards|-27.79892349243164|-26.443050384521484|-17.7017765045166|-43.456077575683594|-44.325565338134766|-38.6258544921875|-41.732269287109375
72|a large, red fan facing forwards|-21.444643020629883|-19.670446395874023|-13.642744064331055|-37.65525436401367|-35.574371337890625|-28.704607009887695|-33.56449890136719
73|a large, red fan|-18.112876892089844|-16.34012222290039|-8.29404067993164|-33.22830581665039|-30.77775001525879|-21.63428497314453|-27.880552291870117
74|a large, red fan facing backwards|-18.468700408935547|-16.717222213745117|-8.682390213012695|-33.629310607910156|-31.12261199951172|-21.864999771118164|-28.060476303100586
75|a large, red desk facing forwards|-16.466445922851562|-15.042401313781738|-8.579300880432129|-32.786067962646484|-35.31857681274414|-30.940038681030273|-32.98844909667969
76|a large, red desk|-13.302153587341309|-11.486777305603027|-0.6864526271820068|-28.16895866394043|-32.324981689453125|-27.259552001953125|-28.956523895263672
77|a large, red desk facing backwards|-13.609082221984863|-11.882942199707031|-1.1221624612808228|-28.578916549682617|-32.97621154785156|-27.607053756713867|-29.36924934387207
78|a large, green thing facing forwards|-31.072988510131836|-27.419788360595703|-27.28586769104004|-46.515472412109375|-46.194007873535156|-46.86710739135742|-47.73109436035156
79|a large, green thing|-26.286094665527344|-22.711315155029297|-23.549470901489258|-42.10432434082031|-43.162017822265625|-42.66905975341797|-42.598365783691406
80|a large, green thing facing backwards|-30.7562255859375|-27.377643585205078|-26.38364601135254|-47.027034759521484|-48.05250930786133|-46.371437072753906|-47.71025085449219
81|a large, green fan facing forwards|-22.952598571777344|-18.579185485839844|-19.704269409179688|-40.273033142089844|-36.50508117675781|-37.71257019042969|-37.975440979003906
82|a large, green fan|-18.11373519897461|-13.99586009979248|-15.192304611206055|-34.82762908935547|-33.25231170654297|-33.10051727294922|-32.855796813964844
83|a large, green fan facing backwards|-22.645784378051758|-18.237567901611328|-18.84835433959961|-40.14661407470703|-37.9492073059082|-37.11648178100586|-38.29413986206055
84|a large, green desk facing forwards|-16.238428115844727|-14.78768253326416|-15.962575912475586|-35.126548767089844|-35.85386657714844|-35.55720901489258|-35.74551773071289
85|a large, green desk|-13.49386215209961|-11.74274730682373|-13.579231262207031|-31.779645919799805|-33.8941535949707|-33.487239837646484|-32.95860290527344
86|a large, green desk facing backwards|-16.98967742919922|-15.397258758544922|-15.655767440795898|-36.26844024658203|-37.67742919921875|-35.77981948852539|-36.68318176269531
87|a large thing facing forwards|-20.760189056396484|-21.3051700592041|-27.00864028930664|-42.863128662109375|-43.78806686401367|-46.12274932861328|-44.92270278930664
88|a large thing|-16.13947105407715|-16.865488052368164|-16.088075637817383|-39.7358283996582|-37.341793060302734|-36.85843276977539|-40.18315887451172
89|a large thing facing backwards|-28.536649703979492|-28.94678497314453|-20.930570602416992|-44.73283386230469|-50.32068634033203|-40.78968811035156|-44.57905960083008
90|a large fan facing forwards|-18.13912582397461|-13.133371353149414|-14.768255233764648|-38.780941009521484|-26.932819366455078|-31.037397384643555|-32.6369743347168
91|a large fan|-17.2055606842041|-12.234472274780273|-10.986783981323242|-37.19252014160156|-25.982906341552734|-26.110797882080078|-30.303333282470703
92|a large fan facing backwards|-19.548303604125977|-15.495219230651855|-11.509438514709473|-38.98215103149414|-34.417842864990234|-26.504419326782227|-31.36104393005371
93|a large desk facing forwards|-5.306859493255615|-6.255568027496338|-11.272522926330566|-30.22174835205078|-31.982364654541016|-32.59880065917969|-32.1600456237793
94|a large desk|-4.527074813842773|-5.05361270904541|-4.912071228027344|-29.20977210998535|-30.401161193847656|-30.419734954833984|-30.820131301879883
95|a large desk facing backwards|-14.416028022766113|-14.529902458190918|-5.745577812194824|-32.692665100097656|-36.35087203979492|-31.126789093017578|-33.57615661621094
96|a large, blue thing facing forwards|-24.78806495666504|-18.694324493408203|-24.89988899230957|-41.19050979614258|-38.752655029296875|-43.05906677246094|-41.67313766479492
97|a large, blue thing|-24.087398529052734|-18.01476287841797|-23.343046188354492|-39.75421905517578|-37.636314392089844|-42.11205291748047|-40.27937316894531
98|a large, blue thing facing backwards|-30.10742950439453|-27.97949981689453|-26.231027603149414|-45.08393859863281|-46.79158020019531|-47.87588119506836|-46.216461181640625
99|a large, blue fan facing forwards|-15.881879806518555|-10.462905883789062|-14.589051246643066|-30.581918716430664|-22.31760597229004|-30.347938537597656|-28.16843032836914
100|a large, blue fan|-15.54704475402832|-9.817049026489258|-14.145173072814941|-30.129974365234375|-21.89141845703125|-30.109432220458984|-27.91971206665039
101|a large, blue fan facing backwards|-20.147621154785156|-17.13335418701172|-16.82900047302246|-35.2434196472168|-32.367462158203125|-36.75448989868164|-34.76804733276367
102|a large, blue desk facing forwards|-10.926396369934082|-1.3977879285812378|-12.002699851989746|-27.706615447998047|-28.079814910888672|-32.60771179199219|-29.249332427978516
103|a large, blue desk|-10.547908782958984|-0.7000446319580078|-11.559237480163574|-27.211660385131836|-27.5267276763916|-32.28527069091797|-28.93332862854004
104|a large, blue desk facing backwards|-18.05602264404297|-13.077349662780762|-15.476536750793457|-33.9713134765625|-35.22675323486328|-37.20872497558594|-34.92763137817383
105|a small, grey thing facing to the left|-29.78076934814453|-28.853981018066406|-25.78923225402832|-45.60106658935547|-49.42048263549805|-48.79622268676758|-45.150936126708984
106|a small, grey thing|-24.15508270263672|-24.50031280517578|-21.707012176513672|-43.33342361450195|-46.20697021484375|-44.95526123046875|-42.66796875
107|a small, grey fan facing to the left|-18.426233291625977|-18.056209564208984|-15.612296104431152|-35.956626892089844|-38.49005889892578|-37.86038589477539|-33.786930084228516
108|a small, grey fan|-17.62362289428711|-16.668495178222656|-13.918039321899414|-35.22309112548828|-37.5067253112793|-36.40644073486328|-33.256996154785156
109|a small, grey desk facing to the left|-17.16397476196289|-18.589956283569336|-15.312782287597656|-34.16487503051758|-39.305503845214844|-38.710914611816406|-35.838104248046875
110|a small, grey desk|-12.841483116149902|-14.352259635925293|-11.978107452392578|-32.96604537963867|-36.94702911376953|-35.8696174621582|-33.75808334350586
111|a small, red thing facing to the left|-29.316041946411133|-29.6827392578125|-28.165786743164062|-50.24106216430664|-51.87605667114258|-50.07882308959961|-49.5794677734375
112|a small, red thing|-24.91339111328125|-25.140323638916016|-21.796066284179688|-47.01462936401367|-47.95806884765625|-45.1556510925293|-46.20775604248047
113|a small, red fan facing to the left|-17.196725845336914|-18.4909725189209|-14.786446571350098|-39.74989318847656|-39.21794128417969|-37.221534729003906|-37.554073333740234
114|a small, red fan|-15.430556297302246|-16.435190200805664|-13.473402976989746|-38.6333122253418|-37.18489074707031|-33.53334045410156|-36.105167388916016
115|a small, red desk facing to the left|-16.948652267456055|-17.301223754882812|-14.017717361450195|-38.49525833129883|-41.14482879638672|-38.94807815551758|-39.896270751953125
116|a small, red desk|-13.558157920837402|-13.784098625183105|-10.069581031799316|-36.10472869873047|-38.14222717285156|-35.67671585083008|-36.8792610168457
117|a small, green thing facing to the left|-23.401592254638672|-22.619474411010742|-20.002748489379883|-37.77275466918945|-43.162689208984375|-42.600364685058594|-36.916812896728516
118|a small, green thing|-21.988344192504883|-21.35184097290039|-18.758583068847656|-36.70357131958008|-41.91556167602539|-41.518226623535156|-36.049888610839844
119|a small, green fan facing to the left|-10.969053268432617|-10.7147855758667|-8.855366706848145|-28.29979705810547|-30.176185607910156|-30.23991584777832|-21.438840866088867
120|a small, green fan|-10.704221725463867|-10.455618858337402|-8.60251235961914|-27.877744674682617|-29.999496459960938|-30.087696075439453|-21.293256759643555
121|a small, green desk facing to the left|-9.903435707092285|-9.262157440185547|-7.054358959197998|-21.965160369873047|-32.24782180786133|-31.451745986938477|-25.360118865966797
122|a small, green desk|-9.568288803100586|-8.882628440856934|-6.68586540222168|-21.4153995513916|-31.827346801757812|-31.100971221923828|-24.91547203063965
123|a small thing facing to the left|-24.155303955078125|-24.279924392700195|-24.61198616027832|-40.27678298950195|-47.18930435180664|-45.826995849609375|-39.9027214050293
124|a small thing|-20.570240020751953|-20.27433204650879|-18.40039825439453|-35.99700164794922|-41.86627197265625|-41.04896545410156|-36.00749969482422
125|a small fan facing to the left|-15.435949325561523|-15.23792839050293|-14.768954277038574|-33.21808624267578|-34.32478713989258|-33.58856964111328|-27.57512855529785
126|a small fan|-14.68989372253418|-14.192813873291016|-13.661174774169922|-32.550174713134766|-33.43269729614258|-32.823699951171875|-26.989137649536133
127|a small desk facing to the left|-13.082630157470703|-13.230737686157227|-11.561473846435547|-26.028392791748047|-35.671024322509766|-35.40632247924805|-29.76408576965332
128|a small desk|-12.076674461364746|-11.972829818725586|-9.671503067016602|-25.121706008911133|-34.53764343261719|-33.92947006225586|-29.033998489379883
129|a small, blue thing facing to the left|-27.185266494750977|-27.163026809692383|-25.150955200195312|-44.54423904418945|-49.807395935058594|-48.59864044189453|-44.0413703918457
130|a small, blue thing|-23.739234924316406|-23.289691925048828|-21.230743408203125|-42.65006637573242|-46.006187438964844|-44.66529846191406|-42.04383087158203
131|a small, blue fan facing to the left|-15.334799766540527|-15.60081958770752|-14.665785789489746|-35.946475982666016|-36.85105514526367|-37.096221923828125|-33.56003952026367
132|a small, blue fan|-14.642258644104004|-14.730673789978027|-13.234123229980469|-35.2667236328125|-35.54953384399414|-35.405574798583984|-33.02711868286133
133|a small, blue desk facing to the left|-15.686988830566406|-15.36717700958252|-14.634332656860352|-33.6149787902832|-38.89070129394531|-37.96617126464844|-34.93410873413086
134|a small, blue desk|-13.29826831817627|-12.479077339172363|-11.812539100646973|-32.59654998779297|-36.66691589355469|-35.23419952392578|-33.25596618652344
