|Sequence|o1_llm|o2_llm|o3_llm|o4_llm|o5_llm|o6_llm|o7_llm
33|a green desk facing to the left|-31.68071746826172|-11.334829330444336|-11.892622947692871|-26.693374633789062|-32.38360595703125|-32.74103546142578|-8.610989570617676
34|a green desk|-30.696157455444336|-9.991493225097656|-10.266377449035645|-25.08595085144043|-30.306589126586914|-31.249330520629883|-6.772577285766602
35|a green desk facing backwards|-36.50791931152344|-16.49006462097168|-16.846778869628906|-34.61217498779297|-37.22937774658203|-35.32084274291992|-14.75259017944336
36|a thing facing forwards|-41.682796478271484|-22.259305953979492|-26.69781494140625|-49.05198669433594|-43.44703674316406|-45.729679107666016|-28.134828567504883
37|a thing facing to the left|-51.368736267089844|-29.335044860839844|-28.184410095214844|-42.186344146728516|-49.540489196777344|-46.70600509643555|-20.740245819091797
38|a thing|-36.521873474121094|-16.744646072387695|-14.781892776489258|-37.074668884277344|-37.11114501953125|-36.369117736816406|-16.311595916748047
39|a thing facing backwards|-49.42407989501953|-29.208219528198242|-20.64739990234375|-48.44732666015625|-49.48363494873047|-40.638397216796875|-27.594562530517578
40|a fan facing forwards|-38.208351135253906|-13.466224670410156|-16.349824905395508|-41.38287353515625|-29.12619400024414|-32.89811325073242|-16.71683120727539
41|a fan facing to the left|-40.11050033569336|-16.919469833374023|-16.498167037963867|-35.179588317871094|-35.78728485107422|-32.98278045654297|-8.912890434265137
42|a fan|-35.97496795654297|-11.210260391235352|-11.311799049377441|-33.993675231933594|-26.9409236907959|-27.135835647583008|-7.903450965881348
43|a fan facing backwards|-38.768524169921875|-16.15005111694336|-12.475091934204102|-41.17224884033203|-36.65105438232422|-27.90469741821289|-17.058752059936523
44|a desk facing forwards|-28.13062286376953|-9.003304481506348|-12.71318244934082|-36.23390579223633|-32.815006256103516|-33.318260192871094|-14.832932472229004
45|a desk facing to the left|-38.24811553955078|-16.737661361694336|-12.632589340209961|-28.891279220581055|-37.186187744140625|-35.57245635986328|-11.880023956298828
46|a desk|-26.449777603149414|-6.761960029602051|-5.472804069519043|-27.85137939453125|-30.36603546142578|-30.146730422973633|-10.041743278503418
47|a desk facing backwards|-37.6470832824707|-17.497539520263672|-6.880712985992432|-37.116607666015625|-36.723209381103516|-31.654354095458984|-14.514760971069336
48|a blue thing facing forwards|-42.201053619384766|-18.15129852294922|-21.49436378479004|-41.08201217651367|-38.625572204589844|-41.035091400146484|-21.65472412109375
49|a blue thing facing to the left|-46.66712951660156|-28.53713607788086|-25.95437240600586|-42.28264236450195|-47.51396560668945|-48.34408187866211|-24.686670303344727
50|a blue thing|-40.00217819213867|-15.694053649902344|-18.062978744506836|-38.41148376464844|-36.3631706237793|-39.27644348144531|-18.9085693359375
51|a blue thing facing backwards|-45.59850311279297|-25.98874282836914|-21.198423385620117|-43.30014419555664|-45.21442794799805|-45.61227035522461|-23.919015884399414
52|a blue fan facing forwards|-34.29194641113281|-13.590645790100098|-11.510018348693848|-32.42652893066406|-25.76891326904297|-30.107133865356445|-11.000320434570312
53|a blue fan facing to the left|-38.36726760864258|-18.98101043701172|-15.077189445495605|-34.90289306640625|-33.75330352783203|-36.40496063232422|-14.730603218078613
54|a blue fan|-33.451171875|-12.11695671081543|-10.541268348693848|-31.36810302734375|-24.986209869384766|-29.642560958862305|-10.03925609588623
55|a blue fan facing backwards|-37.256935119628906|-19.270729064941406|-13.51661205291748|-34.862586975097656|-33.98759078979492|-36.2137451171875|-13.89041519165039
56|a blue desk facing forwards|-30.584779739379883|-4.089844703674316|-10.765388488769531|-30.94217872619629|-29.5400333404541|-32.43660354614258|-12.682012557983398
57|a blue desk facing to the left|-36.491172790527344|-14.431203842163086|-15.72856330871582|-34.29692840576172|-35.792381286621094|-37.32940673828125|-16.94520378112793
58|a blue desk|-29.69014549255371|-3.0176455974578857|-9.818812370300293|-29.87623405456543|-27.852811813354492|-31.603790283203125|-11.110644340515137
59|a blue desk facing backwards|-35.87338638305664|-13.67896556854248|-13.194097518920898|-34.25109100341797|-35.70850372314453|-36.135623931884766|-16.096588134765625
60|a large, grey thing facing forwards|-39.73308563232422|-25.80111312866211|-24.457015991210938|-43.86641311645508|-46.76960372924805|-45.099754333496094|-24.641136169433594
61|a large, grey thing|-38.62510681152344|-24.18166160583496|-23.069801330566406|-42.04309844970703|-45.05277633666992|-43.44770812988281|-22.641992568969727
62|a large, grey thing facing backwards|-49.31632614135742|-33.27397918701172|-30.398563385009766|-50.66246795654297|-53.56062698364258|-50.70591735839844|-30.602294921875
63|a large, grey fan facing forwards|-36.86552047729492|-20.960596084594727|-19.086124420166016|-39.068580627441406|-37.87143325805664|-35.41358184814453|-14.630167007446289
64|a large, grey fan|-36.203399658203125|-20.120424270629883|-17.76910400390625|-38.01884460449219|-37.21798324584961|-34.83302688598633|-14.030011177062988
65|a large, grey fan facing backwards|-40.652488708496094|-22.40278434753418|-18.90613555908203|-40.950531005859375|-41.86235427856445|-36.9026985168457|-17.650480270385742
66|a large, grey desk facing forwards|-22.512889862060547|-12.233637809753418|-11.766791343688965|-29.393728256225586|-34.04963302612305|-32.86463928222656|-10.889067649841309
67|a large, grey desk|-22.16728401184082|-11.75129222869873|-11.191462516784668|-28.681711196899414|-33.35857391357422|-32.322391510009766|-10.354588508605957
68|a large, grey desk facing backwards|-34.67722702026367|-21.053762435913086|-20.532894134521484|-39.00694274902344|-42.915199279785156|-41.221981048583984|-19.83196258544922
69|a large, red thing facing forwards|-52.638336181640625|-30.050907135009766|-24.405027389526367|-47.52367401123047|-48.08637619018555|-45.16477584838867|-26.237321853637695
70|a large, red thing|-47.711456298828125|-25.253070831298828|-16.791582107543945|-41.87636947631836|-43.131805419921875|-37.8150634765625|-20.178438186645508
71|a large, red thing facing backwards|-48.82822036743164|-26.443050384521484|-17.7017765045166|-43.456077575683594|-44.325565338134766|-38.6258544921875|-21.419771194458008
72|a large, red fan facing forwards|-42.473941802978516|-19.670446395874023|-13.642744064331055|-37.65525436401367|-35.574371337890625|-28.704607009887695|-13.252001762390137
73|a large, red fan|-39.142173767089844|-16.34012222290039|-8.29404067993164|-33.22830581665039|-30.77775001525879|-21.63428497314453|-7.568053722381592
74|a large, red fan facing backwards|-39.49799728393555|-16.717222213745117|-8.682390213012695|-33.629310607910156|-31.12261199951172|-21.864999771118164|-7.747977256774902
75|a large, red desk facing forwards|-37.49574279785156|-15.042401313781738|-8.579300880432129|-32.786067962646484|-35.31857681274414|-30.940038681030273|-12.675951957702637
76|a large, red desk|-34.331451416015625|-11.486777305603027|-0.6864526271820068|-28.16895866394043|-32.324981689453125|-27.259552001953125|-8.644024848937988
77|a large, red desk facing backwards|-34.63837814331055|-11.882942199707031|-1.1221624612808228|-28.578916549682617|-32.97621154785156|-27.607053756713867|-9.056750297546387
78|a large, green thing facing forwards|-52.10228729248047|-27.419788360595703|-27.28586769104004|-46.515472412109375|-46.194007873535156|-46.86710739135742|-27.418590545654297
79|a large, green thing|-47.315391540527344|-22.711315155029297|-23.549470901489258|-42.10432434082031|-43.162017822265625|-42.66905975341797|-22.28586196899414
80|a large, green thing facing backwards|-51.7855224609375|-27.377643585205078|-26.38364601135254|-47.027034759521484|-48.05250930786133|-46.371437072753906|-27.397747039794922
81|a large, green fan facing forwards|-43.981895446777344|-18.579185485839844|-19.704269409179688|-40.273033142089844|-36.50508117675781|-37.71257019042969|-17.66293716430664
82|a large, green fan|-39.14303207397461|-13.99586009979248|-15.192304611206055|-34.82762908935547|-33.25231170654297|-33.10051727294922|-12.543293952941895
83|a large, green fan facing backwards|-43.675079345703125|-18.237567901611328|-18.84835433959961|-40.14661407470703|-37.9492073059082|-37.11648178100586|-17.981637954711914
84|a large, green desk facing forwards|-37.267723083496094|-14.78768253326416|-15.962575912475586|-35.126548767089844|-35.85386657714844|-35.55720901489258|-15.433016777038574
85|a large, green desk|-34.52315902709961|-11.74274730682373|-13.579231262207031|-31.779645919799805|-33.8941535949707|-33.487239837646484|-12.646103858947754
86|a large, green desk facing backwards|-38.01897430419922|-15.397258758544922|-15.655767440795898|-36.26844024658203|-37.67742919921875|-35.77981948852539|-16.370681762695312
87|a large thing facing forwards|-41.789485931396484|-21.3051700592041|-27.00864028930664|-42.863128662109375|-43.78806686401367|-46.12274932861328|-24.610206604003906
88|a large thing|-37.16876983642578|-16.865488052368164|-16.088075637817383|-39.7358283996582|-37.341793060302734|-36.85843276977539|-19.87065887451172
89|a large thing facing backwards|-49.565948486328125|-28.94678497314453|-20.930570602416992|-44.73283386230469|-50.32068634033203|-40.78968811035156|-24.266563415527344
90|a large fan facing forwards|-39.168418884277344|-13.133371353149414|-14.768255233764648|-38.780941009521484|-26.932819366455078|-31.037397384643555|-12.324475288391113
91|a large fan|-38.23485565185547|-12.234472274780273|-10.986783981323242|-37.19252014160156|-25.982906341552734|-26.110797882080078|-9.99083423614502
92|a large fan facing backwards|-40.577598571777344|-15.495219230651855|-11.509438514709473|-38.98215103149414|-34.417842864990234|-26.504419326782227|-11.048544883728027
93|a large desk facing forwards|-26.336156845092773|-6.255568027496338|-11.272522926330566|-30.22174835205078|-31.982364654541016|-32.59880065917969|-11.847543716430664
94|a large desk|-25.556371688842773|-5.05361270904541|-4.912071228027344|-29.20977210998535|-30.401161193847656|-30.419734954833984|-10.507631301879883
95|a large desk facing backwards|-35.4453239440918|-14.529902458190918|-5.745577812194824|-32.692665100097656|-36.35087203979492|-31.126789093017578|-13.263654708862305
96|a large, blue thing facing forwards|-45.81736373901367|-18.694324493408203|-24.89988899230957|-41.19050979614258|-38.752655029296875|-43.05906677246094|-21.360637664794922
97|a large, blue thing|-45.116695404052734|-18.01476287841797|-23.343046188354492|-39.75421905517578|-37.636314392089844|-42.11205291748047|-19.966873168945312
98|a large, blue thing facing backwards|-51.1367301940918|-27.97949981689453|-26.231027603149414|-45.08393859863281|-46.79158020019531|-47.87588119506836|-25.903961181640625
99|a large, blue fan facing forwards|-36.91117477416992|-10.462905883789062|-14.589051246643066|-30.581918716430664|-22.31760597229004|-30.347938537597656|-7.855931282043457
100|a large, blue fan|-36.57633972167969|-9.817049026489258|-14.145173072814941|-30.129974365234375|-21.89141845703125|-30.109432220458984|-7.607213020324707
101|a large, blue fan facing backwards|-41.176918029785156|-17.13335418701172|-16.82900047302246|-35.2434196472168|-32.367462158203125|-36.75448989868164|-14.455548286437988
102|a large, blue desk facing forwards|-31.955692291259766|-1.3977879285812378|-12.002699851989746|-27.706615447998047|-28.079814910888672|-32.60771179199219|-8.936834335327148
103|a large, blue desk|-31.577205657958984|-0.7000446319580078|-11.559237480163574|-27.211660385131836|-27.5267276763916|-32.28527069091797|-8.620829582214355
104|a large, blue desk facing backwards|-39.08531951904297|-13.077349662780762|-15.476536750793457|-33.9713134765625|-35.22675323486328|-37.20872497558594|-14.615132331848145
105|a small, grey thing facing to the left|-50.81007385253906|-28.853981018066406|-25.78923225402832|-45.60106658935547|-49.42048263549805|-48.79622268676758|-24.838436126708984
106|a small, grey thing|-45.184383392333984|-24.50031280517578|-21.707012176513672|-43.33342361450195|-46.20697021484375|-44.95526123046875|-22.355472564697266
107|a small, grey fan facing to the left|-39.45553207397461|-18.056209564208984|-15.612296104431152|-35.956626892089844|-38.49005889892578|-37.86038589477539|-13.4744291305542
108|a small, grey fan|-38.652923583984375|-16.668495178222656|-13.918039321899414|-35.22309112548828|-37.5067253112793|-36.40644073486328|-12.944497108459473
109|a small, grey desk facing to the left|-38.19327163696289|-18.589956283569336|-15.312782287597656|-34.16487503051758|-39.305503845214844|-38.710914611816406|-15.525606155395508
110|a small, grey desk|-33.87078094482422|-14.352259635925293|-11.978107452392578|-32.96604537963867|-36.94702911376953|-35.8696174621582|-13.445584297180176
111|a small, red thing facing to the left|-50.3453369140625|-29.6827392578125|-28.165786743164062|-50.24106216430664|-51.87605667114258|-50.07882308959961|-29.266969680786133
112|a small, red thing|-45.94268798828125|-25.140323638916016|-21.796066284179688|-47.01462936401367|-47.95806884765625|-45.1556510925293|-25.8952579498291
113|a small, red fan facing to the left|-38.22602081298828|-18.4909725189209|-14.786446571350098|-39.74989318847656|-39.21794128417969|-37.221534729003906|-17.2415714263916
114|a small, red fan|-36.45985412597656|-16.435190200805664|-13.473402976989746|-38.6333122253418|-37.18489074707031|-33.53334045410156|-15.792669296264648
115|a small, red desk facing to the left|-37.97794723510742|-17.301223754882812|-14.017717361450195|-38.49525833129883|-41.14482879638672|-38.94807815551758|-19.583776473999023
116|a small, red desk|-34.58745574951172|-13.784098625183105|-10.069581031799316|-36.10472869873047|-38.14222717285156|-35.67671585083008|-16.56676483154297
117|a small, green thing facing to the left|-44.430885314941406|-22.619474411010742|-20.002748489379883|-37.77275466918945|-43.162689208984375|-42.600364685058594|-16.60431671142578
118|a small, green thing|-43.017642974853516|-21.35184097290039|-18.758583068847656|-36.70357131958008|-41.91556167602539|-41.518226623535156|-15.73738956451416
119|a small, green fan facing to the left|-31.99835205078125|-10.7147855758667|-8.855366706848145|-28.29979705810547|-30.176185607910156|-30.23991584777832|-1.1263402700424194
120|a small, green fan|-31.7335205078125|-10.455618858337402|-8.60251235961914|-27.877744674682617|-29.999496459960938|-30.087696075439453|-0.9807580709457397
121|a small, green desk facing to the left|-30.932735443115234|-9.262157440185547|-7.054358959197998|-21.965160369873047|-32.24782180786133|-31.451745986938477|-5.0476202964782715
122|a small, green desk|-30.59758758544922|-8.882628440856934|-6.68586540222168|-21.4153995513916|-31.827346801757812|-31.100971221923828|-4.602973461151123
123|a small thing facing to the left|-45.184600830078125|-24.279924392700195|-24.61198616027832|-40.27678298950195|-47.18930435180664|-45.826995849609375|-19.590225219726562
124|a small thing|-41.59953689575195|-20.27433204650879|-18.40039825439453|-35.99700164794922|-41.86627197265625|-41.04896545410156|-15.695000648498535
125|a small fan facing to the left|-36.465248107910156|-15.23792839050293|-14.768954277038574|-33.21808624267578|-34.32478713989258|-33.58856964111328|-7.262630462646484
126|a small fan|-35.71919250488281|-14.192813873291016|-13.661174774169922|-32.550174713134766|-33.43269729614258|-32.823699951171875|-6.676639556884766
127|a small desk facing to the left|-34.1119270324707|-13.230737686157227|-11.561473846435547|-26.028392791748047|-35.671024322509766|-35.40632247924805|-9.451586723327637
128|a small desk|-33.10597229003906|-11.972829818725586|-9.671503067016602|-25.121706008911133|-34.53764343261719|-33.92947006225586|-8.721500396728516
129|a small, blue thing facing to the left|-48.21456527709961|-27.163026809692383|-25.150955200195312|-44.54423904418945|-49.807395935058594|-48.59864044189453|-23.728878021240234
130|a small, blue thing|-44.768531799316406|-23.289691925048828|-21.230743408203125|-42.65006637573242|-46.006187438964844|-44.66529846191406|-21.731332778930664
131|a small, blue fan facing to the left|-36.364097595214844|-15.60081958770752|-14.665785789489746|-35.946475982666016|-36.85105514526367|-37.096221923828125|-13.247538566589355
132|a small, blue fan|-35.67155838012695|-14.730673789978027|-13.234123229980469|-35.2667236328125|-35.54953384399414|-35.405574798583984|-12.714622497558594
133|a small, blue desk facing to the left|-36.716285705566406|-15.36717700958252|-14.634332656860352|-33.6149787902832|-38.89070129394531|-37.96617126464844|-14.621610641479492
134|a small, blue desk|-34.32756805419922|-12.479077339172363|-11.812539100646973|-32.59654998779297|-36.66691589355469|-35.23419952392578|-12.943470001220703
